time,I_bus_1,I_bus_2,I_bus_3
1.0665,6.6003,12.25,18.642
1.0666,6.6002,12.25,18.642
1.0667,6.6,12.25,18.642
1.0668,6.5999,12.25,18.643
1.0669,6.5998,12.25,18.643
1.067,6.5996,12.25,18.643
1.0671,6.5995,12.25,18.643
1.0672,6.5994,12.251,18.643
1.0673,6.5992,12.251,18.643
1.0674,6.5991,12.251,18.643
1.0675,6.599,12.251,18.643
1.0676,6.5988,12.251,18.643
1.0677,6.5987,12.251,18.643
1.0678,6.5986,12.251,18.643
1.0679,6.5984,12.251,18.643
1.068,6.5983,12.251,18.643
1.0681,6.5982,12.251,18.643
1.0682,6.598,12.252,18.643
1.0683,6.5979,12.252,18.643
1.0684,6.5978,12.252,18.643
1.0685,6.5976,12.252,18.643
1.0686,6.5975,12.252,18.643
1.0687,6.5974,12.252,18.643
1.0688,6.5972,12.252,18.643
1.0689,6.5971,12.252,18.643
1.069,6.597,12.252,18.643
1.0691,6.5968,12.252,18.643
1.0692,6.5967,12.252,18.643
1.0693,6.5966,12.253,18.643
1.0694,6.5964,12.253,18.644
1.0695,6.5963,12.253,18.644
1.0696,6.5962,12.253,18.644
1.0697,6.596,12.253,18.644
1.0698,6.5959,12.253,18.644
1.0699,6.5958,12.253,18.644
1.07,6.5956,12.253,18.644
1.0701,6.5955,12.253,18.644
1.0702,6.5954,12.253,18.644
1.0703,6.5953,12.253,18.644
1.0704,6.5951,12.254,18.644
1.0705,6.595,12.254,18.644
1.0706,6.5949,12.254,18.644
1.0707,6.5947,12.254,18.644
1.0708,6.5946,12.254,18.644
1.0709,6.5945,12.254,18.644
1.071,6.5943,12.254,18.644
1.0711,6.5942,12.254,18.644
1.0712,6.5941,12.254,18.644
1.0713,6.5939,12.254,18.644
1.0714,6.5938,12.255,18.644
1.0715,6.5937,12.255,18.644
1.0716,6.5935,12.255,18.644
1.0717,6.5934,12.255,18.644
1.0718,6.5933,12.255,18.644
1.0719,6.5932,12.255,18.644
1.072,6.593,12.255,18.644
1.0721,6.5929,12.255,18.645
1.0722,6.5928,12.255,18.645
1.0723,6.5926,12.255,18.645
1.0724,6.5925,12.255,18.645
1.0725,6.5924,12.256,18.645
1.0726,6.5922,12.256,18.645
1.0727,6.5921,12.256,18.645
1.0728,6.592,12.256,18.645
1.0729,6.5918,12.256,18.645
1.073,6.5917,12.256,18.645
1.0731,6.5916,12.256,18.645
1.0732,6.5915,12.256,18.645
1.0733,6.5913,12.256,18.645
1.0734,6.5912,12.256,18.645
1.0735,6.5911,12.256,18.645
1.0736,6.5909,12.257,18.645
1.0737,6.5908,12.257,18.645
1.0738,6.5907,12.257,18.645
1.0739,6.5905,12.257,18.645
1.074,6.5904,12.257,18.645
1.0741,6.5903,12.257,18.645
1.0742,6.5902,12.257,18.645
1.0743,6.59,12.257,18.645
1.0744,6.5899,12.257,18.645
1.0745,6.5898,12.257,18.645
1.0746,6.5896,12.257,18.645
1.0747,6.5895,12.258,18.646
1.0748,6.5894,12.258,18.646
1.0749,6.5892,12.258,18.646
1.075,6.5891,12.258,18.646
1.0751,6.589,12.258,18.646
1.0752,6.5889,12.258,18.646
1.0753,6.5887,12.258,18.646
1.0754,6.5886,12.258,18.646
1.0755,6.5885,12.258,18.646
1.0756,6.5883,12.258,18.646
1.0757,6.5882,12.258,18.646
1.0758,6.5881,12.259,18.646
1.0759,6.588,12.259,18.646
1.076,6.5878,12.259,18.646
1.0761,6.5877,12.259,18.646
1.0762,6.5876,12.259,18.646
1.0763,6.5874,12.259,18.646
1.0764,6.5873,12.259,18.646
1.0765,6.5872,12.259,18.646
1.0766,6.5871,12.259,18.646
1.0767,6.5869,12.259,18.646
1.0768,6.5868,12.259,18.646
1.0769,6.5867,12.26,18.646
1.077,6.5865,12.26,18.646
1.0771,6.5864,12.26,18.646
1.0772,6.5863,12.26,18.646
1.0773,6.5862,12.26,18.646
1.0774,6.586,12.26,18.647
1.0775,6.5859,12.26,18.647
1.0776,6.5858,12.26,18.647
1.0777,6.5856,12.26,18.647
1.0778,6.5855,12.26,18.647
1.0779,6.5854,12.26,18.647
1.078,6.5853,12.261,18.647
1.0781,6.5851,12.261,18.647
1.0782,6.585,12.261,18.647
1.0783,6.5849,12.261,18.647
1.0784,6.5848,12.261,18.647
1.0785,6.5846,12.261,18.647
1.0786,6.5845,12.261,18.647
1.0787,6.5844,12.261,18.647
1.0788,6.5842,12.261,18.647
1.0789,6.5841,12.261,18.647
1.079,6.584,12.261,18.647
1.0791,6.5839,12.262,18.647
1.0792,6.5837,12.262,18.647
1.0793,6.5836,12.262,18.647
1.0794,6.5835,12.262,18.647
1.0795,6.5833,12.262,18.647
1.0796,6.5832,12.262,18.647
1.0797,6.5831,12.262,18.647
1.0798,6.583,12.262,18.647
1.0799,6.5828,12.262,18.647
1.08,6.5827,12.262,18.647
1.0801,6.5826,12.262,18.647
1.0802,6.5825,12.263,18.648
1.0803,6.5823,12.263,18.648
1.0804,6.5822,12.263,18.648
1.0805,6.5821,12.263,18.648
1.0806,6.582,12.263,18.648
1.0807,6.5818,12.263,18.648
1.0808,6.5817,12.263,18.648
1.0809,6.5816,12.263,18.648
1.081,6.5814,12.263,18.648
1.0811,6.5813,12.263,18.648
1.0812,6.5812,12.263,18.648
1.0813,6.5811,12.264,18.648
1.0814,6.5809,12.264,18.648
1.0815,6.5808,12.264,18.648
1.0816,6.5807,12.264,18.648
1.0817,6.5806,12.264,18.648
1.0818,6.5804,12.264,18.648
1.0819,6.5803,12.264,18.648
1.082,6.5802,12.264,18.648
1.0821,6.5801,12.264,18.648
1.0822,6.5799,12.264,18.648
1.0823,6.5798,12.264,18.648
1.0824,6.5797,12.265,18.648
1.0825,6.5796,12.265,18.648
1.0826,6.5794,12.265,18.648
1.0827,6.5793,12.265,18.648
1.0828,6.5792,12.265,18.648
1.0829,6.5791,12.265,18.649
1.083,6.5789,12.265,18.649
1.0831,6.5788,12.265,18.649
1.0832,6.5787,12.265,18.649
1.0833,6.5786,12.265,18.649
1.0834,6.5784,12.265,18.649
1.0835,6.5783,12.266,18.649
1.0836,6.5782,12.266,18.649
1.0837,6.5781,12.266,18.649
1.0838,6.5779,12.266,18.649
1.0839,6.5778,12.266,18.649
1.084,6.5777,12.266,18.649
1.0841,6.5776,12.266,18.649
1.0842,6.5774,12.266,18.649
1.0843,6.5773,12.266,18.649
1.0844,6.5772,12.266,18.649
1.0845,6.5771,12.266,18.649
1.0846,6.5769,12.267,18.649
1.0847,6.5768,12.267,18.649
1.0848,6.5767,12.267,18.649
1.0849,6.5766,12.267,18.649
1.085,6.5764,12.267,18.649
1.0851,6.5763,12.267,18.649
1.0852,6.5762,12.267,18.649
1.0853,6.5761,12.267,18.649
1.0854,6.5759,12.267,18.649
1.0855,6.5758,12.267,18.649
1.0856,6.5757,12.267,18.649
1.0857,6.5756,12.267,18.65
1.0858,6.5754,12.268,18.65
1.0859,6.5753,12.268,18.65
1.086,6.5752,12.268,18.65
1.0861,6.5751,12.268,18.65
1.0862,6.5749,12.268,18.65
1.0863,6.5748,12.268,18.65
1.0864,6.5747,12.268,18.65
1.0865,6.5746,12.268,18.65
1.0866,6.5744,12.268,18.65
1.0867,6.5743,12.268,18.65
1.0868,6.5742,12.268,18.65
1.0869,6.5741,12.269,18.65
1.087,6.574,12.269,18.65
1.0871,6.5738,12.269,18.65
1.0872,6.5737,12.269,18.65
1.0873,6.5736,12.269,18.65
1.0874,6.5735,12.269,18.65
1.0875,6.5733,12.269,18.65
1.0876,6.5732,12.269,18.65
1.0877,6.5731,12.269,18.65
1.0878,6.573,12.269,18.65
1.0879,6.5728,12.269,18.65
1.088,6.5727,12.27,18.65
1.0881,6.5726,12.27,18.65
1.0882,6.5725,12.27,18.65
1.0883,6.5723,12.27,18.65
1.0884,6.5722,12.27,18.65
1.0885,6.5721,12.27,18.65
1.0886,6.572,12.27,18.651
1.0887,6.5719,12.27,18.651
1.0888,6.5717,12.27,18.651
1.0889,6.5716,12.27,18.651
1.089,6.5715,12.27,18.651
1.0891,6.5714,12.27,18.651
1.0892,6.5712,12.271,18.651
1.0893,6.5711,12.271,18.651
1.0894,6.571,12.271,18.651
1.0895,6.5709,12.271,18.651
1.0896,6.5708,12.271,18.651
1.0897,6.5706,12.271,18.651
1.0898,6.5705,12.271,18.651
1.0899,6.5704,12.271,18.651
1.09,6.5703,12.271,18.651
1.0901,6.5701,12.271,18.651
1.0902,6.57,12.271,18.651
1.0903,6.5699,12.272,18.651
1.0904,6.5698,12.272,18.651
1.0905,6.5697,12.272,18.651
1.0906,6.5695,12.272,18.651
1.0907,6.5694,12.272,18.651
1.0908,6.5693,12.272,18.651
1.0909,6.5692,12.272,18.651
1.091,6.569,12.272,18.651
1.0911,6.5689,12.272,18.651
1.0912,6.5688,12.272,18.651
1.0913,6.5687,12.272,18.651
1.0914,6.5686,12.272,18.652
1.0915,6.5684,12.273,18.652
1.0916,6.5683,12.273,18.652
1.0917,6.5682,12.273,18.652
1.0918,6.5681,12.273,18.652
1.0919,6.568,12.273,18.652
1.092,6.5678,12.273,18.652
1.0921,6.5677,12.273,18.652
1.0922,6.5676,12.273,18.652
1.0923,6.5675,12.273,18.652
1.0924,6.5673,12.273,18.652
1.0925,6.5672,12.273,18.652
1.0926,6.5671,12.274,18.652
1.0927,6.567,12.274,18.652
1.0928,6.5669,12.274,18.652
1.0929,6.5667,12.274,18.652
1.093,6.5666,12.274,18.652
1.0931,6.5665,12.274,18.652
1.0932,6.5664,12.274,18.652
1.0933,6.5663,12.274,18.652
1.0934,6.5661,12.274,18.652
1.0935,6.566,12.274,18.652
1.0936,6.5659,12.274,18.652
1.0937,6.5658,12.274,18.652
1.0938,6.5657,12.275,18.652
1.0939,6.5655,12.275,18.652
1.094,6.5654,12.275,18.652
1.0941,6.5653,12.275,18.652
1.0942,6.5652,12.275,18.652
1.0943,6.5651,12.275,18.653
1.0944,6.5649,12.275,18.653
1.0945,6.5648,12.275,18.653
1.0946,6.5647,12.275,18.653
1.0947,6.5646,12.275,18.653
1.0948,6.5645,12.275,18.653
1.0949,6.5643,12.276,18.653
1.095,6.5642,12.276,18.653
1.0951,6.5641,12.276,18.653
1.0952,6.564,12.276,18.653
1.0953,6.5639,12.276,18.653
1.0954,6.5637,12.276,18.653
1.0955,6.5636,12.276,18.653
1.0956,6.5635,12.276,18.653
1.0957,6.5634,12.276,18.653
1.0958,6.5633,12.276,18.653
1.0959,6.5631,12.276,18.653
1.096,6.563,12.276,18.653
1.0961,6.5629,12.277,18.653
1.0962,6.5628,12.277,18.653
1.0963,6.5627,12.277,18.653
1.0964,6.5625,12.277,18.653
1.0965,6.5624,12.277,18.653
1.0966,6.5623,12.277,18.653
1.0967,6.5622,12.277,18.653
1.0968,6.5621,12.277,18.653
1.0969,6.562,12.277,18.653
1.097,6.5618,12.277,18.653
1.0971,6.5617,12.277,18.653
1.0972,6.5616,12.277,18.654
1.0973,6.5615,12.278,18.654
1.0974,6.5614,12.278,18.654
1.0975,6.5612,12.278,18.654
1.0976,6.5611,12.278,18.654
1.0977,6.561,12.278,18.654
1.0978,6.5609,12.278,18.654
1.0979,6.5608,12.278,18.654
1.098,6.5606,12.278,18.654
1.0981,6.5605,12.278,18.654
1.0982,6.5604,12.278,18.654
1.0983,6.5603,12.278,18.654
1.0984,6.5602,12.278,18.654
1.0985,6.5601,12.279,18.654
1.0986,6.5599,12.279,18.654
1.0987,6.5598,12.279,18.654
1.0988,6.5597,12.279,18.654
1.0989,6.5596,12.279,18.654
1.099,6.5595,12.279,18.654
1.0991,6.5593,12.279,18.654
1.0992,6.5592,12.279,18.654
1.0993,6.5591,12.279,18.654
1.0994,6.559,12.279,18.654
1.0995,6.5589,12.279,18.654
1.0996,6.5588,12.28,18.654
1.0997,6.5586,12.28,18.654
1.0998,6.5585,12.28,18.654
1.0999,6.5584,12.28,18.654
1.1,6.5583,12.28,18.654
1.1001,6.5582,12.28,18.654
1.1002,6.5581,12.28,18.655
1.1003,6.5579,12.28,18.655
1.1004,6.5578,12.28,18.655
1.1005,6.5577,12.28,18.655
1.1006,6.5576,12.28,18.655
1.1007,6.5575,12.28,18.655
1.1008,6.5573,12.281,18.655
1.1009,6.5572,12.281,18.655
1.101,6.5571,12.281,18.655
1.1011,6.557,12.281,18.655
1.1012,6.5569,12.281,18.655
1.1013,6.5568,12.281,18.655
1.1014,6.5566,12.281,18.655
1.1015,6.5565,12.281,18.655
1.1016,6.5564,12.281,18.655
1.1017,6.5563,12.281,18.655
1.1018,6.5562,12.281,18.655
1.1019,6.5561,12.281,18.655
1.102,6.5559,12.282,18.655
1.1021,6.5558,12.282,18.655
1.1022,6.5557,12.282,18.655
1.1023,6.5556,12.282,18.655
1.1024,6.5555,12.282,18.655
1.1025,6.5554,12.282,18.655
1.1026,6.5552,12.282,18.655
1.1027,6.5551,12.282,18.655
1.1028,6.555,12.282,18.655
1.1029,6.5549,12.282,18.655
1.103,6.5548,12.282,18.655
1.1031,6.5547,12.282,18.655
1.1032,6.5545,12.283,18.656
1.1033,6.5544,12.283,18.656
1.1034,6.5543,12.283,18.656
1.1035,6.5542,12.283,18.656
1.1036,6.5541,12.283,18.656
1.1037,6.554,12.283,18.656
1.1038,6.5539,12.283,18.656
1.1039,6.5537,12.283,18.656
1.104,6.5536,12.283,18.656
1.1041,6.5535,12.283,18.656
1.1042,6.5534,12.283,18.656
1.1043,6.5533,12.283,18.656
1.1044,6.5532,12.284,18.656
1.1045,6.553,12.284,18.656
1.1046,6.5529,12.284,18.656
1.1047,6.5528,12.284,18.656
1.1048,6.5527,12.284,18.656
1.1049,6.5526,12.284,18.656
1.105,6.5525,12.284,18.656
1.1051,6.5523,12.284,18.656
1.1052,6.5522,12.284,18.656
1.1053,6.5521,12.284,18.656
1.1054,6.552,12.284,18.656
1.1055,6.5519,12.284,18.656
1.1056,6.5518,12.285,18.656
1.1057,6.5517,12.285,18.656
1.1058,6.5515,12.285,18.656
1.1059,6.5514,12.285,18.656
1.106,6.5513,12.285,18.656
1.1061,6.5512,12.285,18.656
1.1062,6.5511,12.285,18.657
1.1063,6.551,12.285,18.657
1.1064,6.5509,12.285,18.657
1.1065,6.5507,12.285,18.657
1.1066,6.5506,12.285,18.657
1.1067,6.5505,12.285,18.657
1.1068,6.5504,12.285,18.657
1.1069,6.5503,12.286,18.657
1.107,6.5502,12.286,18.657
1.1071,6.5501,12.286,18.657
1.1072,6.5499,12.286,18.657
1.1073,6.5498,12.286,18.657
1.1074,6.5497,12.286,18.657
1.1075,6.5496,12.286,18.657
1.1076,6.5495,12.286,18.657
1.1077,6.5494,12.286,18.657
1.1078,6.5493,12.286,18.657
1.1079,6.5491,12.286,18.657
1.108,6.549,12.286,18.657
1.1081,6.5489,12.287,18.657
1.1082,6.5488,12.287,18.657
1.1083,6.5487,12.287,18.657
1.1084,6.5486,12.287,18.657
1.1085,6.5485,12.287,18.657
1.1086,6.5483,12.287,18.657
1.1087,6.5482,12.287,18.657
1.1088,6.5481,12.287,18.657
1.1089,6.548,12.287,18.657
1.109,6.5479,12.287,18.657
1.1091,6.5478,12.287,18.657
1.1092,6.5477,12.287,18.658
1.1093,6.5475,12.288,18.658
1.1094,6.5474,12.288,18.658
1.1095,6.5473,12.288,18.658
1.1096,6.5472,12.288,18.658
1.1097,6.5471,12.288,18.658
1.1098,6.547,12.288,18.658
1.1099,6.5469,12.288,18.658
1.11,6.5468,12.288,18.658
1.1101,6.5466,12.288,18.658
1.1102,6.5465,12.288,18.658
1.1103,6.5464,12.288,18.658
1.1104,6.5463,12.288,18.658
1.1105,6.5462,12.289,18.658
1.1106,6.5461,12.289,18.658
1.1107,6.546,12.289,18.658
1.1108,6.5458,12.289,18.658
1.1109,6.5457,12.289,18.658
1.111,6.5456,12.289,18.658
1.1111,6.5455,12.289,18.658
1.1112,6.5454,12.289,18.658
1.1113,6.5453,12.289,18.658
1.1114,6.5452,12.289,18.658
1.1115,6.5451,12.289,18.658
1.1116,6.5449,12.289,18.658
1.1117,6.5448,12.289,18.658
1.1118,6.5447,12.29,18.658
1.1119,6.5446,12.29,18.658
1.112,6.5445,12.29,18.658
1.1121,6.5444,12.29,18.658
1.1122,6.5443,12.29,18.658
1.1123,6.5442,12.29,18.659
1.1124,6.544,12.29,18.659
1.1125,6.5439,12.29,18.659
1.1126,6.5438,12.29,18.659
1.1127,6.5437,12.29,18.659
1.1128,6.5436,12.29,18.659
1.1129,6.5435,12.29,18.659
1.113,6.5434,12.291,18.659
1.1131,6.5433,12.291,18.659
1.1132,6.5432,12.291,18.659
1.1133,6.543,12.291,18.659
1.1134,6.5429,12.291,18.659
1.1135,6.5428,12.291,18.659
1.1136,6.5427,12.291,18.659
1.1137,6.5426,12.291,18.659
1.1138,6.5425,12.291,18.659
1.1139,6.5424,12.291,18.659
1.114,6.5423,12.291,18.659
1.1141,6.5421,12.291,18.659
1.1142,6.542,12.291,18.659
1.1143,6.5419,12.292,18.659
1.1144,6.5418,12.292,18.659
1.1145,6.5417,12.292,18.659
1.1146,6.5416,12.292,18.659
1.1147,6.5415,12.292,18.659
1.1148,6.5414,12.292,18.659
1.1149,6.5413,12.292,18.659
1.115,6.5411,12.292,18.659
1.1151,6.541,12.292,18.659
1.1152,6.5409,12.292,18.659
1.1153,6.5408,12.292,18.659
1.1154,6.5407,12.292,18.66
1.1155,6.5406,12.293,18.66
1.1156,6.5405,12.293,18.66
1.1157,6.5404,12.293,18.66
1.1158,6.5403,12.293,18.66
1.1159,6.5402,12.293,18.66
1.116,6.54,12.293,18.66
1.1161,6.5399,12.293,18.66
1.1162,6.5398,12.293,18.66
1.1163,6.5397,12.293,18.66
1.1164,6.5396,12.293,18.66
1.1165,6.5395,12.293,18.66
1.1166,6.5394,12.293,18.66
1.1167,6.5393,12.293,18.66
1.1168,6.5392,12.294,18.66
1.1169,6.539,12.294,18.66
1.117,6.5389,12.294,18.66
1.1171,6.5388,12.294,18.66
1.1172,6.5387,12.294,18.66
1.1173,6.5386,12.294,18.66
1.1174,6.5385,12.294,18.66
1.1175,6.5384,12.294,18.66
1.1176,6.5383,12.294,18.66
1.1177,6.5382,12.294,18.66
1.1178,6.5381,12.294,18.66
1.1179,6.5379,12.294,18.66
1.118,6.5378,12.295,18.66
1.1181,6.5377,12.295,18.66
1.1182,6.5376,12.295,18.66
1.1183,6.5375,12.295,18.66
1.1184,6.5374,12.295,18.66
1.1185,6.5373,12.295,18.66
1.1186,6.5372,12.295,18.661
1.1187,6.5371,12.295,18.661
1.1188,6.537,12.295,18.661
1.1189,6.5369,12.295,18.661
1.119,6.5367,12.295,18.661
1.1191,6.5366,12.295,18.661
1.1192,6.5365,12.295,18.661
1.1193,6.5364,12.296,18.661
1.1194,6.5363,12.296,18.661
1.1195,6.5362,12.296,18.661
1.1196,6.5361,12.296,18.661
1.1197,6.536,12.296,18.661
1.1198,6.5359,12.296,18.661
1.1199,6.5358,12.296,18.661
1.12,6.5357,12.296,18.661
1.1201,6.5355,12.296,18.661
1.1202,6.5354,12.296,18.661
1.1203,6.5353,12.296,18.661
1.1204,6.5352,12.296,18.661
1.1205,6.5351,12.296,18.661
1.1206,6.535,12.297,18.661
1.1207,6.5349,12.297,18.661
1.1208,6.5348,12.297,18.661
1.1209,6.5347,12.297,18.661
1.121,6.5346,12.297,18.661
1.1211,6.5345,12.297,18.661
1.1212,6.5343,12.297,18.661
1.1213,6.5342,12.297,18.661
1.1214,6.5341,12.297,18.661
1.1215,6.534,12.297,18.661
1.1216,6.5339,12.297,18.661
1.1217,6.5338,12.297,18.661
1.1218,6.5337,12.297,18.662
1.1219,6.5336,12.298,18.662
1.122,6.5335,12.298,18.662
1.1221,6.5334,12.298,18.662
1.1222,6.5333,12.298,18.662
1.1223,6.5332,12.298,18.662
1.1224,6.533,12.298,18.662
1.1225,6.5329,12.298,18.662
1.1226,6.5328,12.298,18.662
1.1227,6.5327,12.298,18.662
1.1228,6.5326,12.298,18.662
1.1229,6.5325,12.298,18.662
1.123,6.5324,12.298,18.662
1.1231,6.5323,12.298,18.662
1.1232,6.5322,12.299,18.662
1.1233,6.5321,12.299,18.662
1.1234,6.532,12.299,18.662
1.1235,6.5319,12.299,18.662
1.1236,6.5318,12.299,18.662
1.1237,6.5316,12.299,18.662
1.1238,6.5315,12.299,18.662
1.1239,6.5314,12.299,18.662
1.124,6.5313,12.299,18.662
1.1241,6.5312,12.299,18.662
1.1242,6.5311,12.299,18.662
1.1243,6.531,12.299,18.662
1.1244,6.5309,12.3,18.662
1.1245,6.5308,12.3,18.662
1.1246,6.5307,12.3,18.662
1.1247,6.5306,12.3,18.662
1.1248,6.5305,12.3,18.662
1.1249,6.5304,12.3,18.662
1.125,6.5303,12.3,18.663
1.1251,6.5301,12.3,18.663
1.1252,6.53,12.3,18.663
1.1253,6.5299,12.3,18.663
1.1254,6.5298,12.3,18.663
1.1255,6.5297,12.3,18.663
1.1256,6.5296,12.3,18.663
1.1257,6.5295,12.3,18.663
1.1258,6.5294,12.301,18.663
1.1259,6.5293,12.301,18.663
1.126,6.5292,12.301,18.663
1.1261,6.5291,12.301,18.663
1.1262,6.529,12.301,18.663
1.1263,6.5289,12.301,18.663
1.1264,6.5288,12.301,18.663
1.1265,6.5287,12.301,18.663
1.1266,6.5286,12.301,18.663
1.1267,6.5284,12.301,18.663
1.1268,6.5283,12.301,18.663
1.1269,6.5282,12.301,18.663
1.127,6.5281,12.301,18.663
1.1271,6.528,12.302,18.663
1.1272,6.5279,12.302,18.663
1.1273,6.5278,12.302,18.663
1.1274,6.5277,12.302,18.663
1.1275,6.5276,12.302,18.663
1.1276,6.5275,12.302,18.663
1.1277,6.5274,12.302,18.663
1.1278,6.5273,12.302,18.663
1.1279,6.5272,12.302,18.663
1.128,6.5271,12.302,18.663
1.1281,6.527,12.302,18.663
1.1282,6.5269,12.302,18.663
1.1283,6.5268,12.302,18.664
1.1284,6.5266,12.303,18.664
1.1285,6.5265,12.303,18.664
1.1286,6.5264,12.303,18.664
1.1287,6.5263,12.303,18.664
1.1288,6.5262,12.303,18.664
1.1289,6.5261,12.303,18.664
1.129,6.526,12.303,18.664
1.1291,6.5259,12.303,18.664
1.1292,6.5258,12.303,18.664
1.1293,6.5257,12.303,18.664
1.1294,6.5256,12.303,18.664
1.1295,6.5255,12.303,18.664
1.1296,6.5254,12.303,18.664
1.1297,6.5253,12.304,18.664
1.1298,6.5252,12.304,18.664
1.1299,6.5251,12.304,18.664
1.13,6.525,12.304,18.664
1.1301,6.5249,12.304,18.664
1.1302,6.5248,12.304,18.664
1.1303,6.5246,12.304,18.664
1.1304,6.5245,12.304,18.664
1.1305,6.5244,12.304,18.664
1.1306,6.5243,12.304,18.664
1.1307,6.5242,12.304,18.664
1.1308,6.5241,12.304,18.664
1.1309,6.524,12.304,18.664
1.131,6.5239,12.305,18.664
1.1311,6.5238,12.305,18.664
1.1312,6.5237,12.305,18.664
1.1313,6.5236,12.305,18.664
1.1314,6.5235,12.305,18.664
1.1315,6.5234,12.305,18.664
1.1316,6.5233,12.305,18.665
1.1317,6.5232,12.305,18.665
1.1318,6.5231,12.305,18.665
1.1319,6.523,12.305,18.665
1.132,6.5229,12.305,18.665
1.1321,6.5228,12.305,18.665
1.1322,6.5227,12.305,18.665
1.1323,6.5226,12.305,18.665
1.1324,6.5225,12.306,18.665
1.1325,6.5224,12.306,18.665
1.1326,6.5223,12.306,18.665
1.1327,6.5221,12.306,18.665
1.1328,6.522,12.306,18.665
1.1329,6.5219,12.306,18.665
1.133,6.5218,12.306,18.665
1.1331,6.5217,12.306,18.665
1.1332,6.5216,12.306,18.665
1.1333,6.5215,12.306,18.665
1.1334,6.5214,12.306,18.665
1.1335,6.5213,12.306,18.665
1.1336,6.5212,12.306,18.665
1.1337,6.5211,12.307,18.665
1.1338,6.521,12.307,18.665
1.1339,6.5209,12.307,18.665
1.134,6.5208,12.307,18.665
1.1341,6.5207,12.307,18.665
1.1342,6.5206,12.307,18.665
1.1343,6.5205,12.307,18.665
1.1344,6.5204,12.307,18.665
1.1345,6.5203,12.307,18.665
1.1346,6.5202,12.307,18.665
1.1347,6.5201,12.307,18.665
1.1348,6.52,12.307,18.665
1.1349,6.5199,12.307,18.666
1.135,6.5198,12.308,18.666
1.1351,6.5197,12.308,18.666
1.1352,6.5196,12.308,18.666
1.1353,6.5195,12.308,18.666
1.1354,6.5194,12.308,18.666
1.1355,6.5193,12.308,18.666
1.1356,6.5192,12.308,18.666
1.1357,6.5191,12.308,18.666
1.1358,6.519,12.308,18.666
1.1359,6.5188,12.308,18.666
1.136,6.5187,12.308,18.666
1.1361,6.5186,12.308,18.666
1.1362,6.5185,12.308,18.666
1.1363,6.5184,12.308,18.666
1.1364,6.5183,12.309,18.666
1.1365,6.5182,12.309,18.666
1.1366,6.5181,12.309,18.666
1.1367,6.518,12.309,18.666
1.1368,6.5179,12.309,18.666
1.1369,6.5178,12.309,18.666
1.137,6.5177,12.309,18.666
1.1371,6.5176,12.309,18.666
1.1372,6.5175,12.309,18.666
1.1373,6.5174,12.309,18.666
1.1374,6.5173,12.309,18.666
1.1375,6.5172,12.309,18.666
1.1376,6.5171,12.309,18.666
1.1377,6.517,12.309,18.666
1.1378,6.5169,12.31,18.666
1.1379,6.5168,12.31,18.666
1.138,6.5167,12.31,18.666
1.1381,6.5166,12.31,18.666
1.1382,6.5165,12.31,18.666
1.1383,6.5164,12.31,18.667
1.1384,6.5163,12.31,18.667
1.1385,6.5162,12.31,18.667
1.1386,6.5161,12.31,18.667
1.1387,6.516,12.31,18.667
1.1388,6.5159,12.31,18.667
1.1389,6.5158,12.31,18.667
1.139,6.5157,12.31,18.667
1.1391,6.5156,12.311,18.667
1.1392,6.5155,12.311,18.667
1.1393,6.5154,12.311,18.667
1.1394,6.5153,12.311,18.667
1.1395,6.5152,12.311,18.667
1.1396,6.5151,12.311,18.667
1.1397,6.515,12.311,18.667
1.1398,6.5149,12.311,18.667
1.1399,6.5148,12.311,18.667
1.14,6.5147,12.311,18.667
1.1401,6.5146,12.311,18.667
1.1402,6.5145,12.311,18.667
1.1403,6.5144,12.311,18.667
1.1404,6.5143,12.311,18.667
1.1405,6.5142,12.312,18.667
1.1406,6.5141,12.312,18.667
1.1407,6.514,12.312,18.667
1.1408,6.5139,12.312,18.667
1.1409,6.5138,12.312,18.667
1.141,6.5137,12.312,18.667
1.1411,6.5136,12.312,18.667
1.1412,6.5135,12.312,18.667
1.1413,6.5134,12.312,18.667
1.1414,6.5133,12.312,18.667
1.1415,6.5132,12.312,18.667
1.1416,6.5131,12.312,18.667
1.1417,6.513,12.312,18.668
1.1418,6.5129,12.312,18.668
1.1419,6.5128,12.313,18.668
1.142,6.5127,12.313,18.668
1.1421,6.5126,12.313,18.668
1.1422,6.5125,12.313,18.668
1.1423,6.5124,12.313,18.668
1.1424,6.5123,12.313,18.668
1.1425,6.5122,12.313,18.668
1.1426,6.5121,12.313,18.668
1.1427,6.512,12.313,18.668
1.1428,6.5119,12.313,18.668
1.1429,6.5118,12.313,18.668
1.143,6.5117,12.313,18.668
1.1431,6.5116,12.313,18.668
1.1432,6.5115,12.313,18.668
1.1433,6.5114,12.314,18.668
1.1434,6.5113,12.314,18.668
1.1435,6.5112,12.314,18.668
1.1436,6.5111,12.314,18.668
1.1437,6.511,12.314,18.668
1.1438,6.5109,12.314,18.668
1.1439,6.5108,12.314,18.668
1.144,6.5107,12.314,18.668
1.1441,6.5106,12.314,18.668
1.1442,6.5105,12.314,18.668
1.1443,6.5104,12.314,18.668
1.1444,6.5103,12.314,18.668
1.1445,6.5102,12.314,18.668
1.1446,6.5101,12.314,18.668
1.1447,6.51,12.315,18.668
1.1448,6.5099,12.315,18.668
