time,I_bus_1,I_bus_2,I_bus_3
2.3493,40.031,80.113,120.15
2.3504,40.023,80.119,120.15
2.3516,39.963,80.163,120.16
2.3527,39.901,80.21,120.16
2.3536,39.977,80.153,120.15
2.3544,40.025,80.117,120.15
2.3554,40.031,80.113,120.15
2.3566,40.001,80.135,120.15
2.3578,39.911,80.202,120.16
2.3588,39.929,80.189,120.16
2.3596,40.009,80.128,120.15
2.3605,40.032,80.112,120.15
2.3615,40.023,80.119,120.15
2.3628,39.958,80.167,120.16
2.3636,40.008,80.13,120.15
2.3645,40.031,80.113,120.15
2.3656,40.022,80.119,120.15
2.3668,39.963,80.163,120.16
2.3679,39.901,80.21,120.16
2.3688,39.977,80.153,120.15
2.3696,40.025,80.117,120.15
2.3706,40.031,80.113,120.15
2.3717,40.001,80.135,120.15
2.3729,39.911,80.202,120.16
2.3739,39.929,80.189,120.16
2.3747,40.009,80.128,120.15
2.3756,40.032,80.112,120.15
2.3767,40.023,80.119,120.15
2.3779,39.958,80.167,120.16
2.3788,40.008,80.13,120.15
2.3797,40.031,80.113,120.15
2.3807,40.022,80.119,120.15
2.382,39.963,80.163,120.16
2.3831,39.901,80.21,120.16
2.384,39.977,80.153,120.15
2.3848,40.025,80.117,120.15
2.3857,40.031,80.113,120.15
2.3869,40.001,80.135,120.15
2.3881,39.911,80.202,120.16
2.3891,39.929,80.189,120.16
2.3899,40.009,80.128,120.15
2.3908,40.032,80.112,120.15
2.3919,40.023,80.119,120.15
2.3931,39.958,80.167,120.16
2.394,40.008,80.13,120.15
2.3948,40.031,80.113,120.15
2.3959,40.022,80.119,120.15
2.3971,39.963,80.163,120.16
2.3982,39.901,80.21,120.16
2.3991,39.977,80.153,120.15
2.3999,40.025,80.117,120.15
2.4009,40.031,80.113,120.15
2.4021,40.001,80.135,120.15
2.4033,39.911,80.202,120.16
2.4043,39.929,80.189,120.16
2.4051,40.009,80.128,120.15
2.406,40.032,80.112,120.15
2.407,40.023,80.119,120.15
2.4083,39.957,80.167,120.16
2.4091,40.008,80.13,120.15
2.41,40.031,80.113,120.15
2.4111,40.022,80.119,120.15
2.4123,39.963,80.163,120.16
2.4134,39.901,80.21,120.16
2.4143,39.977,80.153,120.15
2.4151,40.025,80.117,120.15
2.4161,40.031,80.113,120.15
2.4172,40.001,80.135,120.15
2.4184,39.911,80.202,120.16
2.4194,39.929,80.189,120.16
2.4202,40.009,80.128,120.15
2.4211,40.032,80.112,120.15
2.4222,40.023,80.119,120.15
2.4234,39.957,80.167,120.16
2.4243,40.008,80.13,120.15
2.4252,40.031,80.113,120.15
2.4263,40.022,80.119,120.15
2.4275,39.963,80.163,120.16
2.4286,39.901,80.21,120.16
2.4295,39.977,80.153,120.15
2.4303,40.025,80.117,120.15
2.4312,40.031,80.113,120.15
2.4324,40.001,80.135,120.15
2.4336,39.911,80.202,120.16
2.4346,39.929,80.189,120.16
2.4354,40.009,80.128,120.15
2.4363,40.032,80.112,120.15
2.4374,40.023,80.119,120.15
2.4386,39.957,80.167,120.16
2.4395,40.008,80.13,120.15
2.4403,40.031,80.113,120.15
2.4414,40.022,80.119,120.15
2.4426,39.963,80.163,120.16
2.4437,39.901,80.21,120.16
2.4446,39.977,80.153,120.15
2.4454,40.025,80.117,120.15
2.4464,40.031,80.113,120.15
2.4476,40.001,80.135,120.15
2.4488,39.911,80.202,120.16
2.4498,39.929,80.189,120.16
2.4506,40.009,80.128,120.15
2.4515,40.032,80.112,120.15
2.4525,40.023,80.119,120.15
2.4538,39.957,80.167,120.16
2.4546,40.008,80.13,120.15
2.4555,40.031,80.113,120.15
2.4566,40.022,80.119,120.15
2.4578,39.963,80.163,120.16
2.4589,39.901,80.21,120.16
2.4598,39.977,80.153,120.15
2.4606,40.025,80.117,120.15
2.4616,40.031,80.113,120.15
2.4627,40.001,80.135,120.15
2.4639,39.911,80.202,120.16
2.4649,39.929,80.189,120.16
2.4658,40.009,80.128,120.15
2.4666,40.032,80.112,120.15
2.4677,40.023,80.119,120.15
2.4689,39.957,80.167,120.16
2.4698,40.008,80.13,120.15
2.4707,40.03,80.113,120.15
2.4718,40.022,80.119,120.15
2.473,39.963,80.163,120.16
2.4741,39.901,80.21,120.16
2.475,39.977,80.153,120.15
2.4758,40.025,80.117,120.15
2.4767,40.031,80.113,120.15
2.4779,40.001,80.135,120.15
2.4791,39.911,80.202,120.16
2.4801,39.929,80.189,120.16
2.4809,40.009,80.128,120.15
2.4818,40.032,80.112,120.15
2.4829,40.023,80.119,120.15
2.4841,39.957,80.167,120.16
2.485,40.008,80.13,120.15
2.4859,40.03,80.113,120.15
2.4869,40.022,80.119,120.15
2.4881,39.963,80.163,120.16
2.4892,39.901,80.21,120.16
2.4901,39.977,80.153,120.15
2.4909,40.025,80.117,120.15
2.4919,40.031,80.113,120.15
2.4931,40.001,80.135,120.15
2.4943,39.911,80.202,120.16
2.4953,39.929,80.189,120.16
2.4961,40.009,80.128,120.15
2.497,40.032,80.112,120.15
2.498,40.023,80.119,120.15
2.4993,39.957,80.167,120.16
2.5001,40.008,80.13,120.15
2.501,40.03,80.113,120.15
2.5021,40.022,80.119,120.15
2.5033,39.963,80.163,120.16
2.5044,39.901,80.21,120.16
2.5053,39.977,80.153,120.15
2.5061,40.025,80.117,120.15
2.5071,40.031,80.113,120.15
2.5083,40.001,80.135,120.15
2.5094,39.911,80.202,120.16
2.5104,39.929,80.189,120.16
2.5113,40.009,80.128,120.15
2.5121,40.032,80.112,120.15
2.5132,40.023,80.119,120.15
2.5144,39.957,80.167,120.16
2.5153,40.008,80.13,120.15
2.5162,40.03,80.113,120.15
2.5173,40.022,80.119,120.15
2.5185,39.963,80.163,120.16
2.5196,39.901,80.21,120.16
2.5205,39.977,80.153,120.15
2.5213,40.025,80.117,120.15
2.5222,40.031,80.113,120.15
2.5234,40.001,80.135,120.15
2.5246,39.911,80.202,120.16
2.5256,39.929,80.189,120.16
2.5264,40.009,80.128,120.15
2.5273,40.032,80.112,120.15
2.5284,40.023,80.119,120.15
2.5296,39.957,80.167,120.16
2.5305,40.008,80.13,120.15
2.5314,40.03,80.113,120.15
2.5324,40.022,80.119,120.15
2.5336,39.963,80.163,120.16
2.5347,39.901,80.21,120.16
2.5356,39.976,80.153,120.15
2.5364,40.025,80.117,120.15
2.5374,40.031,80.113,120.15
2.5386,40.001,80.135,120.15
2.5398,39.911,80.202,120.16
2.5408,39.929,80.189,120.16
2.5416,40.009,80.128,120.15
2.5425,40.032,80.112,120.15
2.5435,40.023,80.119,120.15
2.5448,39.957,80.167,120.16
2.5456,40.008,80.13,120.15
2.5465,40.03,80.113,120.15
2.5476,40.022,80.119,120.15
2.5488,39.963,80.163,120.16
2.5499,39.901,80.21,120.16
2.5508,39.976,80.153,120.15
2.5516,40.025,80.117,120.15
2.5526,40.031,80.113,120.15
2.5538,40.001,80.135,120.15
2.5549,39.911,80.202,120.16
2.5559,39.929,80.189,120.16
2.5568,40.009,80.128,120.15
2.5576,40.032,80.112,120.15
2.5587,40.023,80.119,120.15
2.5599,39.957,80.167,120.16
2.5608,40.008,80.13,120.15
2.5617,40.03,80.113,120.15
2.5628,40.022,80.119,120.15
2.564,39.963,80.163,120.16
2.5651,39.901,80.21,120.16
2.566,39.976,80.153,120.15
2.5668,40.025,80.117,120.15
2.5677,40.031,80.113,120.15
2.5689,40.001,80.135,120.15
2.5701,39.911,80.202,120.16
2.5711,39.929,80.189,120.16
2.5719,40.009,80.128,120.15
2.5728,40.032,80.112,120.15
2.5739,40.023,80.119,120.15
2.5751,39.957,80.167,120.16
2.576,40.008,80.13,120.15
2.5769,40.03,80.113,120.15
2.5779,40.022,80.119,120.15
2.5791,39.963,80.163,120.16
2.5802,39.901,80.21,120.16
2.5811,39.976,80.153,120.15
2.5819,40.025,80.117,120.15
2.5829,40.031,80.113,120.15
2.5841,40.001,80.135,120.15
2.5853,39.911,80.202,120.16
2.5863,39.929,80.189,120.16
2.5871,40.009,80.128,120.15
2.588,40.032,80.112,120.15
2.589,40.023,80.119,120.15
2.5903,39.957,80.167,120.16
2.5911,40.008,80.13,120.15
2.592,40.03,80.113,120.15
2.5931,40.022,80.119,120.15
2.5943,39.963,80.163,120.16
2.5954,39.901,80.21,120.16
2.5963,39.976,80.153,120.15
2.5971,40.025,80.117,120.15
2.5981,40.031,80.113,120.15
2.5993,40.001,80.135,120.15
2.6004,39.911,80.202,120.16
2.6014,39.929,80.189,120.16
2.6023,40.009,80.128,120.15
2.6031,40.032,80.112,120.15
2.6042,40.023,80.119,120.15
2.6054,39.957,80.167,120.16
2.6063,40.008,80.13,120.15
2.6072,40.03,80.113,120.15
2.6083,40.022,80.119,120.15
2.6095,39.963,80.163,120.16
2.6106,39.901,80.21,120.16
2.6115,39.976,80.153,120.15
2.6123,40.025,80.117,120.15
2.6132,40.031,80.113,120.15
2.6144,40.001,80.135,120.15
2.6156,39.911,80.202,120.16
2.6166,39.929,80.189,120.16
2.6174,40.009,80.128,120.15
2.6183,40.032,80.112,120.15
2.6194,40.023,80.119,120.15
2.6206,39.957,80.167,120.16
2.6215,40.008,80.13,120.15
2.6224,40.03,80.113,120.15
2.6234,40.022,80.119,120.15
2.6246,39.963,80.163,120.16
2.6257,39.901,80.21,120.16
2.6266,39.976,80.153,120.15
2.6275,40.025,80.117,120.15
2.6284,40.031,80.113,120.15
2.6296,40.001,80.135,120.15
2.6308,39.911,80.202,120.16
2.6318,39.929,80.189,120.16
2.6326,40.009,80.128,120.15
2.6335,40.032,80.112,120.15
2.6345,40.023,80.119,120.15
2.6358,39.957,80.167,120.16
2.6366,40.008,80.13,120.15
2.6375,40.03,80.113,120.15
2.6386,40.022,80.119,120.15
2.6398,39.963,80.163,120.16
2.6409,39.901,80.21,120.16
2.6418,39.976,80.153,120.15
2.6426,40.025,80.117,120.15
2.6436,40.031,80.113,120.15
2.6448,40.001,80.135,120.15
2.6459,39.911,80.202,120.16
2.6469,39.929,80.189,120.16
2.6478,40.009,80.128,120.15
2.6486,40.032,80.112,120.15
2.6497,40.023,80.119,120.15
2.6509,39.957,80.167,120.16
2.6518,40.008,80.13,120.15
2.6527,40.03,80.113,120.15
2.6538,40.022,80.119,120.15
2.655,39.963,80.163,120.16
2.6561,39.901,80.21,120.16
2.657,39.976,80.153,120.15
2.6578,40.025,80.117,120.15
2.6587,40.031,80.113,120.15
2.6599,40.001,80.135,120.15
2.6611,39.911,80.202,120.16
2.6621,39.929,80.189,120.16
2.6629,40.009,80.128,120.15
2.6638,40.032,80.112,120.15
2.6649,40.023,80.119,120.15
2.6661,39.957,80.167,120.16
2.667,40.008,80.13,120.15
2.6679,40.03,80.113,120.15
2.6689,40.022,80.119,120.15
2.6701,39.963,80.163,120.16
2.6712,39.901,80.21,120.16
2.6721,39.976,80.153,120.15
2.673,40.025,80.117,120.15
2.6739,40.031,80.113,120.15
2.6751,40.001,80.135,120.15
2.6763,39.911,80.202,120.16
2.6773,39.929,80.189,120.16
2.6781,40.009,80.128,120.15
2.679,40.032,80.112,120.15
2.68,40.023,80.119,120.15
2.6813,39.957,80.167,120.16
2.6821,40.008,80.13,120.15
2.683,40.03,80.113,120.15
2.6841,40.022,80.119,120.15
2.6853,39.963,80.163,120.16
2.6864,39.901,80.21,120.16
2.6873,39.976,80.153,120.15
2.6881,40.025,80.117,120.15
2.6891,40.031,80.113,120.15
2.6903,40.001,80.135,120.15
2.6914,39.911,80.202,120.16
2.6924,39.929,80.189,120.16
2.6933,40.009,80.128,120.15
2.6941,40.032,80.112,120.15
2.6952,40.023,80.119,120.15
2.6964,39.957,80.167,120.16
2.6973,40.008,80.13,120.15
2.6982,40.03,80.113,120.15
2.6993,40.022,80.119,120.15
2.7005,39.963,80.163,120.16
2.7016,39.901,80.21,120.16
2.7025,39.976,80.153,120.15
2.7033,40.025,80.117,120.15
2.7043,40.031,80.113,120.15
2.7054,40.001,80.135,120.15
2.7066,39.911,80.202,120.16
2.7076,39.929,80.189,120.16
2.7084,40.009,80.128,120.15
2.7093,40.032,80.112,120.15
2.7104,40.023,80.119,120.15
2.7116,39.957,80.167,120.16
2.7125,40.008,80.13,120.15
2.7134,40.03,80.113,120.15
2.7144,40.022,80.119,120.15
2.7156,39.963,80.163,120.16
2.7167,39.901,80.21,120.16
2.7176,39.976,80.153,120.15
2.7185,40.025,80.117,120.15
2.7194,40.031,80.113,120.15
2.7206,40.001,80.135,120.15
2.7218,39.911,80.202,120.16
2.7228,39.929,80.189,120.16
2.7236,40.009,80.128,120.15
2.7245,40.032,80.112,120.15
2.7255,40.023,80.119,120.15
2.7268,39.957,80.167,120.16
2.7276,40.008,80.13,120.15
2.7285,40.03,80.113,120.15
2.7296,40.022,80.119,120.15
2.7308,39.963,80.163,120.16
2.7319,39.901,80.21,120.16
2.7328,39.976,80.153,120.15
2.7336,40.025,80.117,120.15
2.7346,40.031,80.113,120.15
2.7358,40.001,80.135,120.15
2.7369,39.911,80.202,120.16
2.7379,39.929,80.189,120.16
2.7388,40.009,80.128,120.15
2.7396,40.032,80.112,120.15
2.7407,40.023,80.119,120.15
2.7419,39.957,80.167,120.16
2.7428,40.008,80.13,120.15
2.7437,40.03,80.113,120.15
2.7448,40.022,80.119,120.15
2.746,39.963,80.163,120.16
2.7471,39.901,80.21,120.16
2.748,39.976,80.153,120.15
2.7488,40.025,80.117,120.15
2.7498,40.031,80.113,120.15
2.7509,40.001,80.135,120.15
2.7521,39.911,80.202,120.16
2.7531,39.929,80.189,120.16
2.7539,40.009,80.128,120.15
2.7548,40.032,80.112,120.15
2.7559,40.023,80.119,120.15
2.7571,39.957,80.167,120.16
2.758,40.008,80.13,120.15
2.7589,40.03,80.113,120.15
2.7599,40.022,80.119,120.15
2.7611,39.963,80.163,120.16
2.7622,39.901,80.21,120.16
2.7631,39.976,80.153,120.15
2.764,40.025,80.117,120.15
2.7649,40.031,80.113,120.15
2.7661,40.001,80.135,120.15
2.7673,39.911,80.202,120.16
2.7683,39.929,80.189,120.16
2.7691,40.009,80.128,120.15
2.77,40.032,80.112,120.15
2.771,40.023,80.119,120.15
2.7723,39.957,80.167,120.16
2.7731,40.008,80.13,120.15
2.774,40.03,80.113,120.15
2.7751,40.022,80.119,120.15
2.7763,39.963,80.163,120.16
2.7774,39.901,80.21,120.16
2.7783,39.976,80.153,120.15
2.7791,40.025,80.117,120.15
2.7801,40.031,80.113,120.15
2.7813,40.001,80.135,120.15
2.7825,39.911,80.202,120.16
2.7834,39.929,80.189,120.16
2.7843,40.009,80.128,120.15
2.7851,40.032,80.112,120.15
2.7862,40.023,80.119,120.15
2.7874,39.957,80.167,120.16
2.7883,40.008,80.13,120.15
2.7892,40.03,80.113,120.15
2.7903,40.022,80.119,120.15
2.7915,39.963,80.163,120.16
2.7926,39.901,80.21,120.16
2.7935,39.976,80.153,120.15
2.7943,40.025,80.117,120.15
2.7953,40.031,80.113,120.15
2.7964,40.001,80.135,120.15
2.7976,39.911,80.202,120.16
2.7986,39.929,80.189,120.16
2.7994,40.009,80.128,120.15
2.8003,40.032,80.112,120.15
2.8014,40.023,80.119,120.15
2.8026,39.957,80.167,120.16
2.8035,40.008,80.13,120.15
2.8044,40.03,80.113,120.15
2.8054,40.022,80.119,120.15
2.8066,39.963,80.163,120.16
2.8077,39.901,80.21,120.16
2.8086,39.976,80.153,120.15
2.8095,40.025,80.117,120.15
2.8104,40.031,80.113,120.15
2.8116,40.001,80.135,120.15
2.8128,39.911,80.202,120.16
2.8138,39.929,80.189,120.16
2.8146,40.009,80.128,120.15
2.8155,40.032,80.112,120.15
2.8165,40.023,80.119,120.15
2.8178,39.957,80.167,120.16
2.8186,40.008,80.13,120.15
2.8195,40.03,80.113,120.15
2.8206,40.022,80.119,120.15
2.8218,39.963,80.163,120.16
2.8229,39.901,80.21,120.16
2.8238,39.976,80.153,120.15
2.8246,40.025,80.117,120.15
2.8256,40.031,80.113,120.15
2.8268,40.001,80.135,120.15
2.828,39.911,80.202,120.16
2.8289,39.929,80.189,120.16
2.8298,40.009,80.128,120.15
2.8306,40.032,80.112,120.15
2.8317,40.023,80.119,120.15
2.8329,39.957,80.167,120.16
2.8338,40.008,80.13,120.15
2.8347,40.03,80.113,120.15
2.8358,40.022,80.119,120.15
2.837,39.963,80.163,120.16
2.8381,39.901,80.21,120.16
2.839,39.976,80.153,120.15
2.8398,40.025,80.117,120.15
2.8408,40.031,80.113,120.15
2.8419,40.001,80.135,120.15
2.8431,39.911,80.202,120.16
2.8441,39.929,80.189,120.16
2.8449,40.009,80.128,120.15
2.8458,40.032,80.112,120.15
2.8469,40.023,80.119,120.15
2.8481,39.957,80.167,120.16
2.849,40.008,80.13,120.15
2.8499,40.03,80.113,120.15
2.8509,40.022,80.119,120.15
2.8521,39.963,80.163,120.16
2.8532,39.901,80.21,120.16
2.8541,39.976,80.153,120.15
2.855,40.025,80.117,120.15
2.8559,40.031,80.113,120.15
2.8571,40.001,80.135,120.15
2.8583,39.911,80.202,120.16
2.8593,39.929,80.189,120.16
2.8601,40.009,80.128,120.15
2.861,40.032,80.112,120.15
2.862,40.023,80.119,120.15
2.8633,39.957,80.167,120.16
2.8641,40.008,80.13,120.15
2.865,40.03,80.113,120.15
2.8661,40.022,80.119,120.15
2.8673,39.963,80.163,120.16
2.8684,39.901,80.21,120.16
2.8693,39.976,80.153,120.15
2.8701,40.025,80.117,120.15
2.8711,40.031,80.113,120.15
2.8723,40.001,80.135,120.15
2.8735,39.911,80.202,120.16
2.8744,39.929,80.189,120.16
2.8753,40.009,80.128,120.15
2.8761,40.032,80.112,120.15
2.8772,40.023,80.119,120.15
2.8784,39.957,80.167,120.16
2.8793,40.008,80.13,120.15
2.8802,40.03,80.113,120.15
2.8813,40.022,80.119,120.15
2.8825,39.963,80.163,120.16
2.8836,39.901,80.21,120.16
2.8845,39.976,80.153,120.15
2.8853,40.025,80.117,120.15
2.8863,40.031,80.113,120.15
2.8874,40.001,80.135,120.15
2.8886,39.911,80.202,120.16
2.8896,39.929,80.189,120.16
2.8904,40.009,80.128,120.15
2.8913,40.032,80.112,120.15
2.8924,40.023,80.119,120.15
2.8936,39.957,80.167,120.16
2.8945,40.008,80.13,120.15
2.8954,40.03,80.113,120.15
2.8964,40.022,80.119,120.15
2.8976,39.963,80.163,120.16
2.8987,39.901,80.21,120.16
2.8996,39.976,80.153,120.15
2.9005,40.025,80.117,120.15
2.9014,40.031,80.113,120.15
2.9026,40.001,80.135,120.15
2.9038,39.911,80.202,120.16
2.9048,39.929,80.189,120.16
2.9056,40.009,80.128,120.15
2.9065,40.032,80.112,120.15
2.9075,40.023,80.119,120.15
2.9088,39.957,80.167,120.16
2.9097,40.008,80.13,120.15
2.9105,40.03,80.113,120.15
2.9116,40.022,80.119,120.15
2.9128,39.963,80.163,120.16
2.9139,39.901,80.21,120.16
2.9148,39.976,80.153,120.15
2.9156,40.025,80.117,120.15
2.9166,40.031,80.113,120.15
2.9178,40.001,80.135,120.15
2.919,39.911,80.202,120.16
2.9199,39.929,80.189,120.16
2.9208,40.009,80.128,120.15
2.9216,40.032,80.112,120.15
2.9227,40.023,80.119,120.15
2.9239,39.957,80.167,120.16
2.9248,40.008,80.13,120.15
2.9257,40.03,80.113,120.15
2.9268,40.022,80.119,120.15
2.928,39.963,80.163,120.16
2.9291,39.901,80.21,120.16
2.93,39.976,80.153,120.15
2.9308,40.025,80.117,120.15
2.9318,40.031,80.113,120.15
2.9329,40.001,80.135,120.15
2.9341,39.911,80.202,120.16
2.9351,39.929,80.189,120.16
2.9359,40.009,80.128,120.15
2.9368,40.032,80.112,120.15
2.9379,40.023,80.119,120.15
2.9391,39.957,80.167,120.16
2.94,40.008,80.13,120.15
2.9409,40.03,80.113,120.15
2.9419,40.022,80.119,120.15
2.9431,39.963,80.163,120.16
2.9442,39.901,80.21,120.16
2.9451,39.976,80.153,120.15
2.946,40.025,80.117,120.15
2.9469,40.031,80.113,120.15
2.9481,40.001,80.135,120.15
2.9493,39.911,80.202,120.16
2.9503,39.929,80.189,120.16
2.9511,40.009,80.128,120.15
2.952,40.032,80.112,120.15
2.953,40.023,80.119,120.15
2.9543,39.957,80.167,120.16
2.9552,40.008,80.13,120.15
2.956,40.03,80.113,120.15
2.9571,40.022,80.119,120.15
2.9583,39.963,80.163,120.16
2.9594,39.901,80.21,120.16
2.9603,39.976,80.153,120.15
2.9611,40.025,80.117,120.15
2.9621,40.031,80.113,120.15
2.9633,40.001,80.135,120.15
2.9645,39.911,80.202,120.16
2.9654,39.929,80.189,120.16
2.9663,40.009,80.128,120.15
2.9671,40.032,80.112,120.15
2.9682,40.023,80.119,120.15
2.9694,39.957,80.167,120.16
2.9703,40.008,80.13,120.15
2.9712,40.03,80.113,120.15
2.9723,40.022,80.119,120.15
2.9735,39.963,80.163,120.16
2.9746,39.901,80.21,120.16
2.9755,39.976,80.153,120.15
2.9763,40.025,80.117,120.15
2.9773,40.031,80.113,120.15
2.9784,40.001,80.135,120.15
2.9796,39.911,80.202,120.16
2.9806,39.929,80.189,120.16
2.9814,40.009,80.128,120.15
2.9823,40.032,80.112,120.15
2.9834,40.023,80.119,120.15
2.9846,39.957,80.167,120.16
2.9855,40.008,80.13,120.15
2.9864,40.03,80.113,120.15
2.9874,40.022,80.119,120.15
2.9886,39.963,80.163,120.16
2.9897,39.901,80.21,120.16
2.9906,39.976,80.153,120.15
2.9915,40.025,80.117,120.15
2.9924,40.031,80.113,120.15
2.9936,40.001,80.135,120.15
2.9948,39.911,80.202,120.16
2.9958,39.929,80.189,120.16
2.9966,40.009,80.128,120.15
2.9975,40.032,80.112,120.15
2.9985,40.023,80.119,120.15
2.9998,39.957,80.167,120.16
3.0007,40.008,80.13,120.15
3.0015,40.03,80.113,120.15
3.0026,40.022,80.119,120.15
3.0038,39.963,80.163,120.16
3.0049,39.901,80.21,120.16
3.0058,39.976,80.153,120.15
3.0066,40.025,80.117,120.15
3.0076,40.031,80.113,120.15
3.0088,40.001,80.135,120.15
3.01,39.911,80.202,120.16
3.0109,39.929,80.189,120.16
3.0118,40.009,80.128,120.15
3.0126,40.032,80.112,120.15
3.0137,40.023,80.119,120.15
3.0149,39.957,80.167,120.16
3.0158,40.008,80.13,120.15
3.0167,40.03,80.113,120.15
3.0178,40.022,80.119,120.15
3.019,39.963,80.163,120.16
3.0201,39.901,80.21,120.16
3.021,39.976,80.153,120.15
3.0218,40.025,80.117,120.15
3.0228,40.031,80.113,120.15
3.0239,40.001,80.135,120.15
3.0251,39.911,80.202,120.16
3.0261,39.929,80.189,120.16
3.0269,40.009,80.128,120.15
3.0278,40.032,80.112,120.15
3.0289,40.023,80.119,120.15
3.0301,39.957,80.167,120.16
3.031,40.008,80.13,120.15
3.0319,40.03,80.113,120.15
3.0329,40.022,80.119,120.15
3.0341,39.963,80.163,120.16
3.0352,39.901,80.21,120.16
3.0361,39.976,80.153,120.15
3.037,40.025,80.117,120.15
3.0379,40.031,80.113,120.15
3.0391,40.001,80.135,120.15
3.0403,39.911,80.202,120.16
3.0413,39.929,80.189,120.16
3.0421,40.009,80.128,120.15
3.043,40.032,80.112,120.15
3.044,40.023,80.119,120.15
3.0453,39.957,80.167,120.16
3.0462,40.008,80.13,120.15
3.047,40.03,80.113,120.15
3.0481,40.022,80.119,120.15
3.0493,39.963,80.163,120.16
3.0504,39.901,80.21,120.16
3.0513,39.976,80.153,120.15
3.0521,40.025,80.117,120.15
3.0531,40.031,80.113,120.15
3.0543,40.001,80.135,120.15
3.0555,39.911,80.202,120.16
3.0564,39.929,80.189,120.16
3.0573,40.009,80.128,120.15
3.0581,40.032,80.112,120.15
3.0592,40.023,80.119,120.15
3.0604,39.957,80.167,120.16
3.0613,40.008,80.13,120.15
3.0622,40.03,80.113,120.15
3.0633,40.022,80.119,120.15
3.0645,39.963,80.163,120.16
3.0656,39.901,80.21,120.16
3.0665,39.976,80.153,120.15
3.0673,40.025,80.117,120.15
3.0683,40.031,80.113,120.15
3.0694,40.001,80.135,120.15
3.0706,39.911,80.202,120.16
3.0716,39.929,80.189,120.16
3.0724,40.009,80.128,120.15
3.0733,40.032,80.112,120.15
3.0744,40.023,80.119,120.15
3.0756,39.957,80.167,120.16
3.0765,40.008,80.13,120.15
3.0774,40.03,80.113,120.15
3.0784,40.022,80.119,120.15
3.0796,39.963,80.163,120.16
3.0807,39.901,80.21,120.16
3.0816,39.976,80.153,120.15
3.0825,40.025,80.117,120.15
3.0834,40.031,80.113,120.15
3.0846,40.001,80.135,120.15
3.0858,39.911,80.202,120.16
3.0868,39.929,80.189,120.16
3.0876,40.009,80.128,120.15
3.0885,40.032,80.112,120.15
3.0895,40.023,80.119,120.15
3.0908,39.957,80.167,120.16
3.0917,40.008,80.13,120.15
3.0925,40.03,80.113,120.15
3.0936,40.022,80.119,120.15
3.0948,39.963,80.163,120.16
3.0959,39.901,80.21,120.16
3.0968,39.976,80.153,120.15
3.0976,40.025,80.117,120.15
3.0986,40.031,80.113,120.15
3.0998,40.001,80.135,120.15
3.101,39.911,80.202,120.16
3.1019,39.929,80.189,120.16
3.1028,40.009,80.128,120.15
3.1036,40.032,80.112,120.15
3.1047,40.023,80.119,120.15
3.1059,39.957,80.167,120.16
3.1068,40.008,80.13,120.15
3.1077,40.03,80.113,120.15
3.1088,40.022,80.119,120.15
3.11,39.963,80.163,120.16
3.1111,39.901,80.21,120.16
3.112,39.976,80.153,120.15
3.1128,40.025,80.117,120.15
3.1138,40.031,80.113,120.15
3.1149,40.001,80.135,120.15
3.1161,39.911,80.202,120.16
3.1171,39.929,80.189,120.16
3.1179,40.009,80.128,120.15
3.1188,40.032,80.112,120.15
3.1199,40.023,80.119,120.15
3.1211,39.957,80.167,120.16
3.122,40.008,80.13,120.15
3.1229,40.03,80.113,120.15
3.1239,40.022,80.119,120.15
3.1251,39.963,80.163,120.16
3.1262,39.901,80.21,120.16
3.1271,39.976,80.153,120.15
3.128,40.025,80.117,120.15
3.1289,40.031,80.113,120.15
3.1301,40.001,80.135,120.15
3.1313,39.911,80.202,120.16
3.1323,39.929,80.189,120.16
3.1331,40.009,80.128,120.15
3.134,40.032,80.112,120.15
3.1351,40.023,80.119,120.15
3.1363,39.957,80.167,120.16
3.1372,40.008,80.13,120.15
3.138,40.03,80.113,120.15
3.1391,40.022,80.119,120.15
3.1403,39.963,80.163,120.16
3.1414,39.901,80.21,120.16
3.1423,39.976,80.153,120.15
3.1431,40.025,80.117,120.15
3.1441,40.031,80.113,120.15
3.1453,40.001,80.135,120.15
3.1465,39.911,80.202,120.16
3.1474,39.929,80.189,120.16
3.1483,40.009,80.128,120.15
3.1491,40.032,80.112,120.15
3.1502,40.023,80.119,120.15
3.1514,39.957,80.167,120.16
3.1523,40.008,80.13,120.15
3.1532,40.03,80.113,120.15
3.1543,40.022,80.119,120.15
3.1555,39.963,80.163,120.16
3.1566,39.901,80.21,120.16
3.1575,39.976,80.153,120.15
3.1583,40.025,80.117,120.15
3.1593,40.031,80.113,120.15
3.1604,40.001,80.135,120.15
3.1616,39.911,80.202,120.16
3.1626,39.929,80.189,120.16
3.1634,40.009,80.128,120.15
3.1643,40.032,80.112,120.15
3.1654,40.023,80.119,120.15
3.1666,39.957,80.167,120.16
3.1675,40.008,80.13,120.15
3.1684,40.03,80.113,120.15
3.1694,40.022,80.119,120.15
3.1706,39.963,80.163,120.16
3.1717,39.901,80.21,120.16
3.1726,39.976,80.153,120.15
3.1735,40.025,80.117,120.15
3.1744,40.031,80.113,120.15
3.1756,40.001,80.135,120.15
3.1768,39.911,80.202,120.16
3.1778,39.929,80.189,120.16
3.1786,40.009,80.128,120.15
3.1795,40.032,80.112,120.15
3.1806,40.023,80.119,120.15
3.1818,39.957,80.167,120.16
3.1827,40.008,80.13,120.15
