time,V_bus_1,V_bus_2,V_bus_3,V_MG
1.9672,594.17,730.26,776.06,700.17
1.968,594.34,730.2,776.01,700.18
1.9688,594.3,730.24,776.04,700.19
1.9699,594.38,730.23,776.02,700.21
1.9711,594.32,730.14,775.99,700.15
1.9721,594.1,730.26,776.07,700.14
1.973,594.48,730.25,776.02,700.25
1.9738,594.24,730.22,776.03,700.16
1.9747,594.34,730.24,776.03,700.2
1.9758,594.35,730.19,776.01,700.18
1.977,594.05,730.17,776.03,700.08
1.9778,594.4,730.24,776.02,700.22
1.9786,594.26,730.21,776.02,700.16
1.9796,594.31,730.24,776.03,700.19
1.9807,594.43,730.19,775.99,700.21
1.9816,594.23,730.22,776.02,700.16
1.9824,594.32,730.21,776.01,700.18
1.9834,594.28,730.2,776.01,700.16
1.9846,594.17,730.24,776.04,700.15
1.9855,594.35,730.2,776,700.19
1.9863,594.26,730.21,776.02,700.16
1.9873,594.31,730.22,776.02,700.18
1.9885,594.38,730.17,775.99,700.18
1.9894,594.21,730.21,776.02,700.15
1.9903,594.32,730.21,776.01,700.18
1.9913,594.27,730.19,776,700.15
1.9925,594.15,730.23,776.03,700.13
1.9933,594.34,730.2,776,700.18
1.9941,594.25,730.2,776.01,700.15
1.9952,594.29,730.22,776.01,700.17
1.9964,594.39,730.17,775.98,700.18
1.9972,594.21,730.21,776.01,700.14
1.9981,594.3,730.2,776,700.17
1.9991,594.25,730.18,776,700.14
2.0003,594.18,730.23,776.03,700.15
2.0011,594.33,730.19,775.99,700.17
2.002,594.22,730.19,776,700.14
2.003,594.27,730.21,776.01,700.16
2.0042,594.39,730.17,775.97,700.18
2.005,594.2,730.2,776,700.13
2.0059,594.28,730.19,775.99,700.16
2.0069,594.24,730.17,775.99,700.13
2.0081,594.12,730.22,776.02,700.12
2.009,594.31,730.18,775.98,700.16
2.0098,594.22,730.19,776,700.14
2.0108,594.27,730.2,776,700.16
2.012,594.33,730.15,775.96,700.15
2.0129,594.17,730.19,776,700.12
2.0138,594.28,730.19,775.99,700.16
2.0148,594.24,730.16,775.98,700.13
2.0159,594.11,730.2,776.01,700.11
2.0168,594.3,730.18,775.98,700.15
2.0176,594.21,730.18,775.99,700.13
2.0187,594.25,730.2,775.99,700.15
2.0199,594.37,730.15,775.96,700.16
2.0207,594.17,730.19,775.99,700.12
2.0215,594.26,730.18,775.98,700.14
2.0225,594.21,730.16,775.98,700.12
2.0237,594.16,730.22,776.01,700.13
2.0246,594.31,730.17,775.97,700.15
2.0255,594.18,730.16,775.98,700.11
2.0265,594.23,730.2,775.99,700.14
2.0277,594.35,730.16,775.96,700.15
2.0285,594.16,730.17,775.98,700.11
2.0294,594.25,730.18,775.98,700.13
2.0304,594.21,730.15,775.97,700.11
2.0316,594.06,730.2,776,700.09
2.0324,594.28,730.16,775.96,700.13
2.0332,594.19,730.17,775.98,700.11
2.0343,594.25,730.18,775.98,700.13
2.0354,594.26,730.12,775.95,700.11
2.0364,594.11,730.17,775.99,700.09
2.0373,594.28,730.19,775.98,700.15
2.0383,594.21,730.14,775.96,700.1
2.0394,594.09,730.18,775.99,700.09
2.0402,594.27,730.17,775.96,700.13
2.0411,594.18,730.16,775.97,700.1
2.0422,594.2,730.18,775.98,700.12
2.0434,594.43,730.15,775.94,700.18
2.0442,594.13,730.18,775.98,700.09
2.0449,594.22,730.15,775.96,700.11
2.0459,594.17,730.16,775.97,700.1
2.0471,594.22,730.21,775.98,700.14
2.0482,594.45,730.12,775.92,700.16
2.049,594.13,730.19,775.98,700.1
2.0497,594.21,730.14,775.95,700.1
2.0507,594.16,730.16,775.97,700.1
2.0519,594.27,730.2,775.98,700.15
2.053,594.37,730.07,775.9,700.11
2.0537,594.15,730.19,775.98,700.11
2.0545,594.2,730.13,775.95,700.09
2.0555,594.15,730.16,775.96,700.09
2.0568,594.34,730.23,775.98,700.18
2.0578,594.37,730.02,775.88,700.09
2.0587,594,730.18,775.99,700.06
2.0595,594.24,730.12,775.94,700.1
2.0603,594.16,730.16,775.96,700.09
2.0613,594.22,730.15,775.95,700.11
2.0625,594.18,730.1,775.93,700.07
2.0636,593.92,730.17,775.99,700.03
2.0643,594.26,730.12,775.93,700.1
2.0651,594.16,730.16,775.96,700.09
2.066,594.21,730.14,775.95,700.1
2.0672,594.13,730.1,775.93,700.06
2.0683,593.99,730.21,776,700.07
2.0691,594.23,730.11,775.93,700.09
2.0699,594.16,730.16,775.96,700.09
2.0709,594.21,730.14,775.94,700.1
2.0721,594.12,730.08,775.93,700.04
2.0732,593.96,730.21,776,700.06
2.0739,594.22,730.1,775.92,700.08
2.0747,594.16,730.16,775.95,700.09
2.0757,594.2,730.13,775.94,700.09
2.0769,594.06,730.07,775.92,700.02
2.078,593.98,730.25,776.01,700.08
2.0789,594.39,730.12,775.91,700.14
2.0797,594.1,730.16,775.96,700.07
2.0805,594.2,730.13,775.94,700.09
2.0815,594.13,730.13,775.94,700.07
2.0826,594.14,730.17,775.96,700.09
2.0838,594.48,730.14,775.91,700.17
2.0845,594.06,730.16,775.96,700.06
2.0853,594.18,730.11,775.93,700.07
2.0862,594.13,730.14,775.94,700.07
2.0873,594.22,730.16,775.95,700.11
2.0885,594.28,730.05,775.89,700.07
2.0893,594.1,730.16,775.96,700.07
2.0901,594.18,730.12,775.93,700.08
2.0911,594.12,730.12,775.94,700.06
2.0922,594.17,730.17,775.95,700.1
2.0933,594.37,730.09,775.9,700.12
2.0941,594.08,730.15,775.95,700.06
2.0949,594.17,730.11,775.93,700.07
2.0958,594.12,730.12,775.94,700.06
2.097,594.17,730.17,775.95,700.1
2.0981,594.38,730.08,775.89,700.12
2.0989,594.08,730.15,775.95,700.06
2.0997,594.16,730.11,775.92,700.06
2.1006,594.11,730.13,775.94,700.06
2.1018,594.22,730.18,775.95,700.12
2.1029,594.33,730.03,775.87,700.08
2.1037,594.1,730.16,775.95,700.07
2.1045,594.14,730.1,775.92,700.06
2.1054,594.11,730.13,775.94,700.06
2.1067,594.31,730.2,775.95,700.15
2.1078,594.31,729.98,775.84,700.04
2.1087,593.96,730.16,775.96,700.03
2.1094,594.18,730.09,775.91,700.06
2.1102,594.12,730.13,775.93,700.06
2.1113,594.18,730.12,775.92,700.08
2.1124,594.13,730.06,775.9,700.03
2.1135,593.9,730.15,775.97,700
2.1143,594.21,730.09,775.9,700.07
2.115,594.12,730.13,775.93,700.06
2.116,594.17,730.11,775.92,700.07
2.1172,594.09,730.07,775.91,700.02
2.1183,593.94,730.18,775.97,700.03
2.1191,594.19,730.08,775.9,700.06
2.1198,594.12,730.13,775.93,700.06
2.1208,594.17,730.11,775.92,700.06
2.122,594.06,730.05,775.9,700
2.1231,593.93,730.2,775.98,700.04
2.1241,594.37,730.12,775.9,700.13
2.1248,594.05,730.12,775.93,700.03
2.1257,594.17,730.11,775.92,700.07
2.1267,594.1,730.1,775.91,700.04
2.1278,594.07,730.14,775.94,700.05
2.1287,594.21,730.11,775.91,700.08
2.1297,594.08,730.08,775.91,700.02
2.1307,594.1,730.14,775.93,700.06
2.1318,594.3,730.12,775.9,700.11
2.1326,594.05,730.1,775.92,700.02
2.1335,594.15,730.11,775.92,700.06
2.1345,594.12,730.08,775.9,700.04
2.1357,593.9,730.11,775.94,699.99
2.1365,594.2,730.09,775.9,700.06
2.1373,594.1,730.11,775.92,700.04
2.1383,594.15,730.11,775.91,700.06
2.1394,594.12,730.06,775.89,700.02
2.1406,593.84,730.13,775.95,699.98
2.1413,594.2,730.07,775.89,700.05
2.1421,594.1,730.12,775.92,700.05
2.143,594.15,730.1,775.91,700.05
2.1442,594.04,730.06,775.9,700
2.1453,593.96,730.19,775.97,700.04
2.1461,594.16,730.06,775.89,700.04
2.1469,594.1,730.12,775.92,700.05
2.1479,594.15,730.1,775.9,700.05
2.1491,594.03,730.04,775.89,699.98
2.1502,593.94,730.19,775.97,700.03
2.1511,594.33,730.1,775.89,700.1
2.1519,594.04,730.11,775.92,700.02
2.1527,594.15,730.1,775.91,700.05
2.1537,594.09,730.08,775.9,700.03
2.1549,594.05,730.13,775.93,700.04
2.1558,594.19,730.1,775.9,700.06
2.1567,594.07,730.08,775.9,700.02
2.1577,594.09,730.12,775.92,700.05
2.1589,594.3,730.1,775.89,700.1
2.1597,594.03,730.1,775.91,700.01
2.1605,594.14,730.09,775.9,700.04
2.1615,594.08,730.08,775.9,700.02
2.1627,594.03,730.13,775.93,700.03
2.1636,594.18,730.09,775.89,700.06
2.1645,594.06,730.08,775.9,700.02
2.1655,594.11,730.12,775.91,700.05
2.1666,594.24,730.08,775.88,700.07
2.1674,594.04,730.1,775.91,700.02
2.1683,594.13,730.09,775.9,700.04
2.1693,594.09,730.08,775.9,700.02
2.1705,593.98,730.13,775.93,700.01
2.1714,594.17,730.08,775.89,700.05
2.1722,594.07,730.09,775.91,700.02
2.1732,594.13,730.11,775.91,700.05
2.1744,594.18,730.05,775.88,700.04
2.1753,594.03,730.1,775.91,700.01
2.1762,594.14,730.1,775.9,700.05
2.1772,594.09,730.07,775.89,700.02
2.1783,593.96,730.11,775.92,700
2.1792,594.16,730.09,775.89,700.05
2.18,594.07,730.09,775.9,700.02
2.1811,594.11,730.11,775.91,700.04
2.1823,594.23,730.06,775.87,700.05
2.1831,594.04,730.1,775.91,700.01
2.1839,594.13,730.09,775.9,700.04
2.185,594.07,730.07,775.89,700.01
2.1861,594.02,730.13,775.92,700.02
2.187,594.17,730.08,775.89,700.05
2.1879,594.05,730.08,775.9,700.01
2.1889,594.1,730.11,775.91,700.04
2.1901,594.23,730.07,775.88,700.06
2.1909,594.03,730.09,775.9,700.01
2.1918,594.12,730.09,775.9,700.04
2.1928,594.08,730.07,775.89,700.01
2.194,593.95,730.12,775.92,700
2.1948,594.16,730.08,775.89,700.04
2.1957,594.07,730.09,775.9,700.02
2.1967,594.12,730.1,775.9,700.04
2.1979,594.16,730.04,775.87,700.02
2.1988,594.01,730.09,775.91,700
2.1997,594.14,730.1,775.9,700.05
2.2007,594.09,730.06,775.89,700.01
2.2018,593.96,730.1,775.92,699.99
2.2026,594.15,730.08,775.89,700.04
2.2035,594.06,730.08,775.9,700.01
2.2045,594.1,730.1,775.9,700.03
2.2058,594.25,730.06,775.87,700.06
2.2066,594.03,730.09,775.9,700.01
2.2074,594.11,730.08,775.89,700.03
2.2084,594.06,730.07,775.89,700.01
2.2096,594.04,730.13,775.92,700.03
2.2108,594.53,730.12,775.87,700.17
2.2115,593.94,730.12,775.93,700
2.2122,594.11,730.05,775.88,700.01
2.213,594.07,730.09,775.9,700.02
2.2141,594.15,730.09,775.89,700.05
2.2153,594.09,729.99,775.85,699.98
2.2163,593.87,730.12,775.93,699.97
2.2172,594.26,730.11,775.89,700.09
2.218,594.02,730.08,775.9,700
2.2189,594.12,730.1,775.9,700.04
2.22,594.13,730.06,775.88,700.02
2.2212,593.84,730.03,775.9,699.92
2.2222,594.14,730.21,775.95,700.1
2.223,594.07,730.03,775.87,699.99
2.2239,594.05,730.1,775.91,700.02
2.2249,594.19,730.09,775.88,700.05
2.226,594.03,730.01,775.86,699.97
2.2269,594.04,730.12,775.92,700.02
2.2278,594.18,730.07,775.88,700.05
2.2288,594.02,730.05,775.88,699.98
2.2297,594.09,730.11,775.9,700.03
2.2308,594.2,730.06,775.87,700.05
2.2317,594.02,730.07,775.89,700
2.2325,594.11,730.09,775.89,700.03
2.2336,594.09,730.06,775.88,700.01
2.2349,593.83,730.08,775.92,699.94
2.2356,594.17,730.06,775.87,700.03
2.2364,594.06,730.09,775.9,700.02
2.2373,594.12,730.08,775.89,700.03
2.2385,594.06,730.03,775.87,699.99
2.2396,593.87,730.12,775.93,699.97
2.2404,594.15,730.05,775.87,700.02
2.2412,594.07,730.09,775.9,700.02
2.2421,594.12,730.08,775.88,700.03
2.2433,594.03,730.02,775.87,699.97
2.2444,593.87,730.15,775.94,699.99
2.2452,594.13,730.04,775.86,700.01
2.246,594.07,730.09,775.9,700.02
2.2469,594.12,730.07,775.88,700.02
2.2482,593.97,730.01,775.87,699.95
2.2493,593.9,730.19,775.96,700.02
2.2502,594.3,730.06,775.86,700.07
2.251,594.01,730.1,775.9,700
2.2518,594.11,730.07,775.88,700.02
2.2528,594.05,730.07,775.89,700
2.2539,594.06,730.11,775.91,700.03
2.2551,594.39,730.08,775.86,700.11
2.2558,593.98,730.1,775.91,700
2.2565,594.1,730.06,775.88,700.01
2.2575,594.05,730.08,775.89,700.01
2.2586,594.14,730.11,775.89,700.05
2.2597,594.2,730,775.84,700.01
2.2605,594.02,730.1,775.9,700.01
2.2614,594.1,730.06,775.88,700.01
2.2623,594.04,730.07,775.89,700
2.2635,594.09,730.12,775.9,700.04
2.2646,594.29,730.04,775.85,700.06
2.2654,594.01,730.1,775.9,700
2.2661,594.1,730.06,775.88,700.01
2.2671,594.04,730.07,775.89,700
2.2683,594.11,730.12,775.9,700.04
2.2694,594.3,730.02,775.84,700.05
2.2702,594.01,730.1,775.91,700.01
2.2709,594.09,730.06,775.88,700.01
2.2719,594.04,730.08,775.89,700
2.2731,594.16,730.13,775.9,700.06
2.2742,594.26,729.98,775.82,700.02
2.2752,593.82,730.06,775.9,699.93
2.2759,594.18,730.07,775.87,700.04
2.2768,594.04,730.07,775.89,700
2.2777,594.1,730.08,775.89,700.02
2.2788,594.1,730.04,775.87,700
2.2801,593.68,730.03,775.9,699.87
2.2808,594.22,730.05,775.86,700.04
2.2815,594.05,730.1,775.9,700.01
2.2824,594.1,730.06,775.88,700.01
2.2835,594.02,730.05,775.88,699.98
2.2846,594.03,730.14,775.92,700.03
2.2857,594.38,730.07,775.85,700.1
2.2866,593.91,730.01,775.87,699.93
2.2874,594.16,730.09,775.88,700.04
2.2883,594.05,730.05,775.87,699.99
2.2893,594.02,730.1,775.9,700.01
2.2905,594.28,730.11,775.88,700.09
2.2915,594.03,729.98,775.84,699.95
2.2923,594.06,730.11,775.9,700.03
2.2932,594.13,730.05,775.87,700.02
2.2943,593.96,730.04,775.88,699.96
2.2953,594.08,730.12,775.91,700.04
2.2962,594.18,730.04,775.86,700.03
2.2973,593.92,730.03,775.88,699.94
2.2981,594.12,730.11,775.9,700.04
2.2991,594.11,730.04,775.87,700
2.3002,593.94,730.06,775.89,699.96
2.3012,594.14,730.15,775.91,700.07
2.3021,594.09,730.03,775.86,700
2.303,594,730.08,775.89,699.99
2.3041,594.17,730.11,775.89,700.05
2.305,594.08,730.03,775.86,699.99
2.306,593.94,730.09,775.9,699.98
2.3071,594.24,730.15,775.9,700.1
2.308,594.03,730.02,775.87,699.97
2.3089,594.05,730.1,775.9,700.01
2.3099,594.17,730.07,775.87,700.04
2.311,593.98,729.99,775.85,699.94
2.3119,594.04,730.12,775.91,700.02
2.3128,594.15,730.05,775.87,700.02
2.3138,593.99,730.05,775.88,699.98
2.3147,594.09,730.1,775.89,700.03
2.3158,594.15,730.05,775.86,700.02
2.3169,593.86,730,775.87,699.91
2.3178,594.11,730.14,775.91,700.05
2.3187,594.11,730.03,775.86,700
2.3197,593.98,730.07,775.89,699.98
2.3207,594.14,730.11,775.89,700.05
2.3216,594.09,730.03,775.86,699.99
2.3227,593.95,730.07,775.9,699.97
2.3237,594.19,730.15,775.9,700.08
2.3246,594.07,730.02,775.86,699.98
2.3255,594.02,730.09,775.9,700
2.3266,594.19,730.09,775.88,700.05
2.3276,594.04,730.01,775.85,699.97
2.3285,594.01,730.1,775.9,700
2.3295,594.19,730.08,775.87,700.05
2.3305,594.02,730.03,775.87,699.97
2.3314,594.05,730.1,775.89,700.01
2.3325,594.18,730.06,775.87,700.04
2.3333,594.01,730.05,775.88,699.98
2.3342,594.09,730.08,775.88,700.02
2.3353,594.12,730.04,775.86,700.01
2.3363,593.99,730.06,775.88,699.98
2.3373,594.11,730.1,775.89,700.03
2.3383,594.11,730.04,775.86,700
2.3394,593.89,730.04,775.89,699.94
2.3404,594.13,730.15,775.91,700.06
2.3412,594.08,730.03,775.86,699.99
2.3422,594.01,730.08,775.89,699.99
2.3433,594.19,730.11,775.88,700.06
2.3442,594.07,730.01,775.85,699.98
2.3452,593.95,730.09,775.9,699.98
2.3462,594.22,730.11,775.88,700.07
2.3471,594.02,730.03,775.87,699.98
2.3481,594.04,730.1,775.9,700.01
2.3491,594.22,730.08,775.87,700.05
2.3502,593.99,729.98,775.85,699.94
2.351,594.06,730.11,775.9,700.03
2.352,594.12,730.05,775.86,700.01
2.353,593.95,730.04,775.88,699.95
2.354,594.08,730.13,775.91,700.04
2.355,594.16,730.04,775.86,700.02
2.356,593.93,730.04,775.88,699.95
2.3569,594.11,730.1,775.89,700.04
2.3578,594.09,730.04,775.86,700
2.3589,593.94,730.06,775.89,699.96
2.36,594.15,730.16,775.91,700.08
2.3609,594.1,730.02,775.85,699.99
2.3618,594,730.08,775.89,699.99
2.3628,594.15,730.08,775.88,700.04
2.3637,594.05,730.03,775.86,699.98
2.3648,593.97,730.09,775.9,699.99
2.3658,594.26,730.13,775.89,700.09
2.3667,594.03,730.01,775.86,699.97
2.3677,594.03,730.1,775.9,700.01
2.3687,594.17,730.07,775.87,700.04
2.3697,594,730.02,775.86,699.96
2.3706,594.05,730.1,775.9,700.01
2.3716,594.17,730.06,775.86,700.03
2.3727,593.96,730,775.86,699.94
2.3736,594.06,730.11,775.9,700.02
2.3745,594.14,730.05,775.86,700.02
2.3756,593.92,730.02,775.87,699.94
2.3765,594.08,730.12,775.9,700.04
2.3775,594.14,730.04,775.86,700.01
2.3785,593.93,730.04,775.88,699.95
2.3794,594.11,730.1,775.89,700.04
2.3803,594.09,730.04,775.86,700
2.3814,593.95,730.06,775.89,699.96
2.3825,594.15,730.15,775.91,700.07
2.3834,594.1,730.02,775.85,699.99
2.3843,593.99,730.08,775.89,699.99
2.3853,594.14,730.09,775.88,700.04
2.3862,594.06,730.03,775.86,699.98
2.3873,593.95,730.09,775.9,699.98
2.3882,594.13,730.07,775.87,700.02
2.389,594.04,730.06,775.88,699.99
2.3901,594.06,730.09,775.89,700.01
2.3913,594.3,730.06,775.85,700.07
2.3921,593.99,730.08,775.89,699.99
2.3928,594.09,730.05,775.87,700
2.3938,594.03,730.06,775.88,699.99
2.395,594.08,730.11,775.9,700.03
2.3961,594.31,730.03,775.83,700.06
2.3969,593.99,730.09,775.9,700
2.3976,594.08,730.05,775.87,700
2.3986,594.03,730.07,775.88,699.99
2.3998,594.13,730.11,775.89,700.05
2.4009,594.25,729.98,775.82,700.02
2.4017,594.02,730.1,775.9,700.01
2.4024,594.07,730.05,775.87,700
2.4034,594.03,730.07,775.88,699.99
2.4047,594.19,730.14,775.9,700.08
2.4057,594.25,729.94,775.8,700
2.4066,593.86,730.09,775.91,699.95
2.4074,594.13,730.04,775.86,700.01
2.4082,594.04,730.07,775.88,700
2.4092,594.1,730.07,775.88,700.02
2.4103,594.08,730.02,775.86,699.98
2.4115,593.78,730.07,775.91,699.92
2.4123,594.16,730.04,775.86,700.02
2.413,594.05,730.08,775.89,700
2.4139,594.1,730.06,775.87,700.01
2.4151,594.01,730.03,775.86,699.97
2.4162,593.91,730.13,775.92,699.99
2.417,594.12,730.04,775.86,700
2.4178,594.04,730.08,775.88,700
2.4188,594.1,730.07,775.87,700.01
2.42,594.04,730.01,775.86,699.97
2.4211,593.84,730.11,775.92,699.96
2.4218,594.13,730.03,775.86,700.01
2.4226,594.05,730.08,775.88,700
2.4236,594.1,730.06,775.87,700.01
2.4248,594,730.01,775.86,699.96
2.4259,593.87,730.14,775.93,699.98
2.4267,594.11,730.02,775.85,700
2.4274,594.06,730.08,775.88,700.01
2.4284,594.1,730.06,775.87,700.01
2.4297,593.94,729.99,775.86,699.93
2.4307,593.88,730.19,775.95,700.01
2.4316,594.27,730.04,775.84,700.05
2.4324,594.01,730.09,775.89,700
2.4332,594.09,730.06,775.87,700.01
2.4342,594.03,730.06,775.88,699.99
2.4354,594.05,730.11,775.9,700.02
2.4365,594.36,730.06,775.84,700.09
2.4372,593.97,730.09,775.9,699.99
2.438,594.08,730.05,775.87,700
2.4389,594.03,730.07,775.88,699.99
2.4401,594.12,730.1,775.89,700.04
2.4412,594.2,729.99,775.83,700.01
2.442,594.01,730.09,775.9,700
2.4428,594.08,730.05,775.87,700
2.4438,594.03,730.06,775.88,699.99
2.445,594.09,730.11,775.9,700.03
2.4461,594.28,730.02,775.83,700.04
2.4468,594,730.09,775.89,699.99
2.4476,594.08,730.05,775.87,700
2.4486,594.03,730.06,775.88,699.99
2.4498,594.11,730.11,775.89,700.04
2.4509,594.27,730,775.82,700.03
2.4516,594.01,730.1,775.9,700
2.4524,594.07,730.05,775.87,700
2.4534,594.03,730.07,775.88,699.99
2.4546,594.16,730.13,775.89,700.06
2.4557,594.25,729.96,775.81,700.01
2.4566,593.83,730.07,775.9,699.93
2.4574,594.15,730.05,775.86,700.02
2.4582,594.03,730.07,775.88,699.99
2.4592,594.09,730.07,775.88,700.01
2.4603,594.08,730.03,775.86,699.99
2.4615,593.74,730.05,775.9,699.9
2.4622,594.17,730.04,775.85,700.02
2.463,594.04,730.08,775.89,700
2.4639,594.09,730.06,775.87,700.01
2.465,594.01,730.03,775.87,699.97
2.4661,593.95,730.13,775.92,700
2.467,594.12,730.04,775.86,700.01
2.4678,594.03,730.07,775.88,700
2.4688,594.1,730.07,775.88,700.01
2.4699,594.07,730.02,775.86,699.98
2.4711,593.8,730.07,775.91,699.93
2.4718,594.15,730.04,775.86,700.02
2.4726,594.04,730.08,775.88,700
2.4735,594.1,730.06,775.87,700.01
2.4747,594.03,730.02,775.86,699.97
2.4758,593.87,730.12,775.92,699.97
2.4766,594.12,730.03,775.86,700
2.4774,594.05,730.08,775.88,700
2.4784,594.1,730.06,775.87,700.01
2.4796,594.02,730.01,775.85,699.96
2.4807,593.85,730.13,775.93,699.97
2.4814,594.12,730.03,775.85,700
2.4822,594.05,730.08,775.88,700.01
2.4831,594.1,730.06,775.87,700.01
2.4844,593.96,730,775.86,699.94
2.4855,593.88,730.17,775.94,700
2.4864,594.3,730.06,775.85,700.07
2.4872,593.99,730.08,775.89,699.99
2.488,594.1,730.06,775.87,700.01
2.489,594.03,730.05,775.87,699.99
2.4901,594.04,730.1,775.89,700.01
2.4913,594.4,730.08,775.85,700.11
2.492,593.95,730.09,775.9,699.98
2.4927,594.08,730.04,775.86,700
2.4937,594.03,730.07,775.88,699.99
2.4948,594.13,730.09,775.88,700.03
2.4959,594.16,729.99,775.83,699.99
2.4968,594,730.09,775.89,699.99
2.4976,594.1,730.06,775.87,700.01
2.4986,594.03,730.05,775.88,699.99
2.4997,594.06,730.1,775.89,700.01
2.5008,594.31,730.05,775.85,700.07
2.5016,593.98,730.08,775.89,699.98
2.5023,594.09,730.05,775.87,700
2.5033,594.03,730.06,775.88,699.99
2.5045,594.09,730.11,775.89,700.03
2.5056,594.28,730.02,775.83,700.04
2.5064,594,730.09,775.89,699.99
2.5071,594.08,730.05,775.87,700
2.5081,594.03,730.06,775.88,699.99
2.5093,594.12,730.12,775.89,700.04
2.5104,594.27,729.99,775.82,700.03
2.5112,594.01,730.1,775.9,700
2.5119,594.07,730.05,775.87,699.99
2.5129,594.03,730.07,775.88,699.99
2.5142,594.18,730.13,775.89,700.07
2.5152,594.25,729.95,775.8,700
2.5162,593.84,730.08,775.91,699.94
2.5169,594.14,730.04,775.86,700.01
2.5177,594.03,730.07,775.88,700
2.5187,594.1,730.07,775.87,700.01
2.5198,594.07,730.02,775.86,699.98
2.521,593.79,730.07,775.91,699.92
2.5217,594.15,730.04,775.86,700.02
2.5225,594.04,730.08,775.88,700
2.5234,594.1,730.06,775.87,700.01
2.5246,594.02,730.02,775.86,699.97
2.5257,593.89,730.12,775.92,699.98
2.5265,594.12,730.03,775.86,700
2.5273,594.05,730.08,775.88,700
2.5283,594.1,730.06,775.87,700.01
2.5295,594.02,730.01,775.85,699.96
2.5306,593.85,730.12,775.93,699.96
2.5313,594.12,730.03,775.85,700
2.5321,594.05,730.08,775.88,700
2.5331,594.1,730.06,775.87,700.01
2.5343,593.98,730,775.86,699.95
2.5354,593.88,730.16,775.94,699.99
2.5363,594.31,730.07,775.85,700.08
2.5371,593.98,730.08,775.89,699.98
2.5379,594.1,730.06,775.87,700.01
2.5389,594.04,730.05,775.87,699.99
2.54,594.03,730.09,775.89,700
2.5413,594.49,730.12,775.86,700.15
2.542,593.91,730.09,775.91,699.97
2.5427,594.09,730.04,775.86,699.99
2.5436,594.04,730.07,775.88,700
2.5446,594.12,730.08,775.87,700.02
2.5458,594.09,729.99,775.84,699.97
2.5468,593.82,730.08,775.91,699.94
2.5478,594.25,730.13,775.89,700.09
2.5486,593.99,730.05,775.88,699.97
2.5495,594.09,730.09,775.88,700.02
2.5505,594.12,730.04,775.86,700.01
2.5517,593.84,730.01,775.87,699.91
2.5526,594.1,730.15,775.91,700.06
2.5535,594.09,730.02,775.86,699.99
2.5544,593.99,730.07,775.89,699.98
2.5555,594.15,730.1,775.88,700.04
2.5564,594.07,730.02,775.85,699.98
2.5575,593.93,730.08,775.9,699.97
2.5583,594.13,730.07,775.87,700.02
2.5592,594.03,730.06,775.88,699.99
2.5602,594.06,730.08,775.88,700.01
2.5614,594.25,730.05,775.85,700.05
2.5622,593.99,730.07,775.89,699.98
2.563,594.09,730.06,775.87,700
2.564,594.03,730.05,775.87,699.99
2.5652,594.04,730.11,775.9,700.02
2.5664,594.42,730.06,775.84,700.11
2.5671,593.96,730.1,775.9,699.99
2.5678,594.07,730.04,775.86,699.99
2.5687,594.04,730.07,775.88,700
2.5699,594.15,730.09,775.88,700.04
2.571,594.14,729.95,775.82,699.97
2.572,593.82,730.09,775.91,699.94
2.5728,594.18,730.06,775.86,700.03
2.5736,594.02,730.07,775.88,699.99
2.5745,594.09,730.07,775.88,700.01
2.5756,594.08,730.03,775.86,699.99
2.5769,593.74,730.04,775.9,699.89
2.5776,594.17,730.04,775.85,700.02
2.5783,594.04,730.08,775.89,700
2.5792,594.09,730.06,775.87,700.01
2.5804,594.01,730.03,775.87,699.97
2.5815,593.94,730.12,775.92,699.99
2.5823,594.13,730.04,775.86,700.01
2.5832,594.03,730.07,775.88,699.99
2.5841,594.1,730.07,775.88,700.01
2.5853,594.08,730.02,775.86,699.99
2.5864,593.76,730.06,775.91,699.91
2.5872,594.16,730.04,775.85,700.02
2.5879,594.04,730.08,775.88,700
2.5889,594.09,730.06,775.87,700.01
2.59,594.01,730.03,775.86,699.97
2.5911,593.92,730.13,775.92,699.99
2.5919,594.12,730.04,775.86,700
2.5927,594.04,730.07,775.88,700
2.5937,594.1,730.07,775.87,700.01
2.5949,594.05,730.02,775.85,699.97
2.596,593.82,730.1,775.92,699.95
2.5968,594.13,730.04,775.86,700.01
2.5975,594.05,730.08,775.88,700
2.5985,594.1,730.06,775.87,700.01
2.5997,594.01,730.01,775.86,699.96
2.6008,593.87,730.13,775.93,699.97
2.6016,594.12,730.03,775.85,700
2.6023,594.05,730.08,775.88,700
2.6033,594.1,730.06,775.87,700.01
2.6046,593.98,730,775.85,699.94
2.6056,593.87,730.16,775.94,699.99
2.6066,594.29,730.07,775.85,700.07
2.6073,593.99,730.08,775.89,699.98
2.6082,594.1,730.06,775.87,700.01
2.6091,594.04,730.05,775.87,699.99
2.6103,594.02,730.09,775.89,700
2.6113,594.17,730.06,775.87,700.03
2.6123,594,730.02,775.86,699.96
2.6132,594.04,730.1,775.89,700.01
2.6142,594.17,730.06,775.86,700.03
2.6153,593.95,729.99,775.85,699.93
2.6162,594.06,730.11,775.9,700.02
2.6171,594.12,730.04,775.86,700.01
2.6182,593.93,730.03,775.87,699.95
2.6191,594.08,730.12,775.9,700.03
2.6201,594.13,730.03,775.85,700.01
2.6211,593.93,730.04,775.88,699.95
2.622,594.11,730.1,775.89,700.03
