time,c1,c2,c3,c4,c5,c6
0.087113,-0.43622,-0.44797,-0.47098,-0.44595,-0.47441,-0.4586
0.087174,-0.43623,-0.44798,-0.52051,-0.44596,-0.47443,-0.45862
0.087214,-0.43624,-0.44798,-0.48058,-0.44597,-0.47444,-0.45862
0.087255,-0.43624,-0.44799,-0.46533,-0.44598,-0.47445,-0.45863
0.087307,-0.43625,-0.448,-0.47101,-0.44598,-0.47446,-0.45864
0.087368,-0.43625,-0.448,-0.52054,-0.44599,-0.47447,-0.45865
0.087408,-0.43625,-0.448,-0.4806,-0.446,-0.47448,-0.45866
0.087449,-0.43626,-0.44801,-0.46534,-0.446,-0.47448,-0.45866
0.087501,-0.43626,-0.44801,-0.47102,-0.446,-0.47449,-0.45867
0.087561,-0.43626,-0.44801,-0.52055,-0.446,-0.4745,-0.45867
0.087602,-0.43626,-0.44801,-0.48061,-0.44601,-0.4745,-0.45867
0.087642,-0.43626,-0.44801,-0.46534,-0.44601,-0.4745,-0.45868
0.087694,-0.43626,-0.44801,-0.47101,-0.44601,-0.47451,-0.45868
0.087755,-0.43625,-0.44801,-0.52054,-0.446,-0.47451,-0.45868
0.087795,-0.43625,-0.448,-0.48059,-0.446,-0.47451,-0.45868
0.087836,-0.43625,-0.448,-0.46533,-0.446,-0.47451,-0.45868
0.087888,-0.43624,-0.44799,-0.471,-0.446,-0.47451,-0.45867
0.087949,-0.43623,-0.44799,-0.52052,-0.44599,-0.47451,-0.45867
0.087989,-0.43623,-0.44798,-0.48057,-0.44599,-0.4745,-0.45867
0.08803,-0.43622,-0.44798,-0.4653,-0.44598,-0.4745,-0.45866
0.088082,-0.43621,-0.44797,-0.47096,-0.44597,-0.4745,-0.45866
0.088142,-0.4362,-0.44795,-0.52049,-0.44596,-0.47449,-0.45865
0.088183,-0.43619,-0.44795,-0.48053,-0.44595,-0.47448,-0.45864
0.088224,-0.43618,-0.44794,-0.46526,-0.44595,-0.47448,-0.45863
0.088276,-0.43617,-0.44792,-0.47092,-0.44594,-0.47447,-0.45862
0.088336,-0.43615,-0.44791,-0.52045,-0.44592,-0.47446,-0.45861
0.088377,-0.43614,-0.4479,-0.48048,-0.44591,-0.47445,-0.4586
0.088417,-0.43613,-0.44789,-0.4652,-0.4459,-0.47444,-0.45859
0.088469,-0.43611,-0.44787,-0.47086,-0.44588,-0.47443,-0.45858
0.08853,-0.43609,-0.44785,-0.52039,-0.44587,-0.47441,-0.45856
0.088571,-0.43608,-0.44784,-0.48041,-0.44585,-0.4744,-0.45855
0.088611,-0.43607,-0.44782,-0.46513,-0.44584,-0.47439,-0.45853
0.088663,-0.43605,-0.4478,-0.47079,-0.44582,-0.47437,-0.45852
0.088724,-0.43602,-0.44778,-0.52031,-0.4458,-0.47435,-0.4585
0.088764,-0.43601,-0.44776,-0.48034,-0.44578,-0.47434,-0.45848
0.088805,-0.43599,-0.44774,-0.46505,-0.44577,-0.47432,-0.45847
0.088857,-0.43597,-0.44772,-0.4707,-0.44574,-0.4743,-0.45844
0.088918,-0.43594,-0.44769,-0.52023,-0.44572,-0.47428,-0.45842
0.088958,-0.43592,-0.44767,-0.48024,-0.4457,-0.47426,-0.4584
0.088999,-0.4359,-0.44765,-0.46496,-0.44568,-0.47424,-0.45838
0.089051,-0.43587,-0.44763,-0.47061,-0.44565,-0.47422,-0.45836
0.089111,-0.43584,-0.44759,-0.52013,-0.44562,-0.47419,-0.45833
0.089152,-0.43582,-0.44757,-0.48014,-0.4456,-0.47417,-0.45831
0.089193,-0.4358,-0.44755,-0.46485,-0.44558,-0.47415,-0.45829
0.089245,-0.43577,-0.44752,-0.47049,-0.44555,-0.47412,-0.45826
0.089305,-0.43573,-0.44748,-0.52002,-0.44552,-0.47409,-0.45823
0.089346,-0.43571,-0.44746,-0.48002,-0.4455,-0.47406,-0.4582
0.089386,-0.43568,-0.44744,-0.46473,-0.44547,-0.47404,-0.45818
0.089439,-0.43565,-0.4474,-0.47037,-0.44544,-0.47401,-0.45815
0.089499,-0.43561,-0.44736,-0.5199,-0.4454,-0.47397,-0.45811
0.08954,-0.43559,-0.44734,-0.47989,-0.44537,-0.47395,-0.45808
0.08958,-0.43556,-0.44731,-0.4646,-0.44535,-0.47392,-0.45806
0.089632,-0.43552,-0.44727,-0.47024,-0.44531,-0.47389,-0.45802
0.089693,-0.43548,-0.44723,-0.51976,-0.44527,-0.47384,-0.45798
0.089734,-0.43545,-0.4472,-0.47975,-0.44524,-0.47382,-0.45795
0.089774,-0.43542,-0.44717,-0.46446,-0.44521,-0.47379,-0.45793
0.089826,-0.43538,-0.44713,-0.47009,-0.44518,-0.47375,-0.45789
0.089887,-0.43534,-0.44708,-0.51961,-0.44513,-0.47371,-0.45784
0.089928,-0.43531,-0.44705,-0.4796,-0.4451,-0.47367,-0.45781
0.089968,-0.43527,-0.44702,-0.4643,-0.44507,-0.47364,-0.45778
0.09002,-0.43523,-0.44698,-0.46993,-0.44503,-0.4736,-0.45774
0.090081,-0.43518,-0.44693,-0.51946,-0.44498,-0.47355,-0.45769
0.090121,-0.43515,-0.44689,-0.47944,-0.44494,-0.47352,-0.45766
0.090162,-0.43512,-0.44686,-0.46413,-0.44491,-0.47349,-0.45762
0.090214,-0.43507,-0.44681,-0.46976,-0.44487,-0.47344,-0.45758
0.090275,-0.43502,-0.44676,-0.51929,-0.44481,-0.47339,-0.45753
0.090315,-0.43498,-0.44672,-0.47926,-0.44478,-0.47335,-0.45749
0.090356,-0.43495,-0.44668,-0.46395,-0.44474,-0.47332,-0.45745
0.090408,-0.4349,-0.44663,-0.46958,-0.44469,-0.47327,-0.45741
0.090469,-0.43484,-0.44658,-0.5191,-0.44464,-0.47321,-0.45735
0.090509,-0.4348,-0.44654,-0.47907,-0.4446,-0.47317,-0.45731
0.09055,-0.43476,-0.4465,-0.46376,-0.44456,-0.47314,-0.45727
0.090602,-0.43471,-0.44645,-0.46939,-0.44451,-0.47309,-0.45722
0.090663,-0.43465,-0.44639,-0.51891,-0.44445,-0.47302,-0.45716
0.090703,-0.43461,-0.44635,-0.47887,-0.44441,-0.47298,-0.45712
0.090744,-0.43457,-0.4463,-0.46356,-0.44437,-0.47294,-0.45708
0.090796,-0.43452,-0.44625,-0.46918,-0.44432,-0.47289,-0.45703
0.090857,-0.43446,-0.44619,-0.51871,-0.44425,-0.47283,-0.45697
0.090897,-0.43441,-0.44614,-0.47867,-0.44421,-0.47278,-0.45692
0.090938,-0.43437,-0.4461,-0.46335,-0.44417,-0.47274,-0.45688
0.09099,-0.43432,-0.44604,-0.46897,-0.44411,-0.47268,-0.45683
0.091051,-0.43425,-0.44597,-0.51849,-0.44405,-0.47261,-0.45676
0.091091,-0.4342,-0.44593,-0.47845,-0.444,-0.47257,-0.45671
0.091132,-0.43416,-0.44588,-0.46313,-0.44396,-0.47252,-0.45667
0.091184,-0.4341,-0.44582,-0.46874,-0.4439,-0.47246,-0.45661
0.091245,-0.43403,-0.44575,-0.51827,-0.44383,-0.47239,-0.45654
0.091285,-0.43398,-0.4457,-0.47822,-0.44378,-0.47235,-0.45649
0.091326,-0.43394,-0.44566,-0.4629,-0.44373,-0.4723,-0.45644
0.091378,-0.43388,-0.44559,-0.46851,-0.44367,-0.47223,-0.45638
0.091439,-0.4338,-0.44552,-0.51803,-0.4436,-0.47216,-0.45631
0.091479,-0.43376,-0.44547,-0.47798,-0.44355,-0.47211,-0.45626
0.09152,-0.43371,-0.44542,-0.46265,-0.4435,-0.47206,-0.45621
0.091572,-0.43364,-0.44535,-0.46826,-0.44344,-0.47199,-0.45615
0.091633,-0.43357,-0.44528,-0.51779,-0.44336,-0.47192,-0.45607
0.091673,-0.43352,-0.44522,-0.47773,-0.44331,-0.47186,-0.45602
0.091714,-0.43346,-0.44517,-0.4624,-0.44326,-0.47181,-0.45597
0.091766,-0.4334,-0.4451,-0.46801,-0.44319,-0.47174,-0.4559
0.091827,-0.43332,-0.44502,-0.51753,-0.44311,-0.47166,-0.45582
0.091867,-0.43327,-0.44497,-0.47747,-0.44306,-0.47161,-0.45577
0.091908,-0.43321,-0.44492,-0.46214,-0.44301,-0.47155,-0.45571
0.09196,-0.43314,-0.44485,-0.46774,-0.44294,-0.47148,-0.45564
0.092021,-0.43306,-0.44476,-0.51727,-0.44286,-0.4714,-0.45556
0.092062,-0.43301,-0.44471,-0.4772,-0.4428,-0.47134,-0.4555
0.092102,-0.43295,-0.44465,-0.46187,-0.44275,-0.47128,-0.45545
0.092154,-0.43288,-0.44458,-0.46747,-0.44267,-0.47121,-0.45537
0.092215,-0.4328,-0.44449,-0.517,-0.44259,-0.47112,-0.45529
0.092256,-0.43274,-0.44443,-0.47692,-0.44253,-0.47106,-0.45523
0.092296,-0.43268,-0.44438,-0.46159,-0.44247,-0.47101,-0.45517
0.092348,-0.43261,-0.4443,-0.46718,-0.4424,-0.47093,-0.4551
0.092409,-0.43252,-0.44421,-0.51671,-0.44231,-0.47084,-0.45501
0.09245,-0.43247,-0.44415,-0.47663,-0.44225,-0.47078,-0.45495
0.09249,-0.43241,-0.44409,-0.46129,-0.44219,-0.47072,-0.45489
0.092543,-0.43233,-0.44401,-0.46689,-0.44212,-0.47064,-0.45481
0.092603,-0.43224,-0.44392,-0.51642,-0.44203,-0.47054,-0.45472
0.092644,-0.43218,-0.44386,-0.47633,-0.44197,-0.47048,-0.45466
0.092685,-0.43212,-0.4438,-0.46099,-0.44191,-0.47042,-0.4546
0.092737,-0.43204,-0.44372,-0.46659,-0.44183,-0.47034,-0.45452
0.092797,-0.43195,-0.44362,-0.51612,-0.44173,-0.47024,-0.45442
0.092838,-0.43189,-0.44356,-0.47602,-0.44167,-0.47018,-0.45436
0.092879,-0.43182,-0.4435,-0.46068,-0.44161,-0.47011,-0.4543
0.092931,-0.43174,-0.44341,-0.46628,-0.44153,-0.47003,-0.45421
0.092992,-0.43165,-0.44332,-0.51581,-0.44143,-0.46993,-0.45412
0.093032,-0.43158,-0.44325,-0.47571,-0.44137,-0.46986,-0.45405
0.093073,-0.43152,-0.44319,-0.46037,-0.4413,-0.46979,-0.45398
0.093125,-0.43144,-0.4431,-0.46596,-0.44122,-0.46971,-0.4539
0.093186,-0.43134,-0.443,-0.51549,-0.44112,-0.4696,-0.4538
0.093226,-0.43127,-0.44293,-0.47538,-0.44105,-0.46954,-0.45373
0.093267,-0.43121,-0.44287,-0.46004,-0.44099,-0.46947,-0.45366
0.093319,-0.43112,-0.44278,-0.46563,-0.4409,-0.46938,-0.45358
0.09338,-0.43102,-0.44268,-0.51516,-0.4408,-0.46927,-0.45347
0.093421,-0.43095,-0.44261,-0.47505,-0.44073,-0.4692,-0.45341
0.093461,-0.43089,-0.44254,-0.45971,-0.44066,-0.46913,-0.45334
0.093513,-0.4308,-0.44245,-0.46529,-0.44057,-0.46904,-0.45325
0.093574,-0.4307,-0.44234,-0.51482,-0.44047,-0.46893,-0.45314
0.093615,-0.43063,-0.44227,-0.47471,-0.4404,-0.46886,-0.45307
0.093655,-0.43056,-0.4422,-0.45936,-0.44033,-0.46879,-0.453
0.093708,-0.43047,-0.44211,-0.46494,-0.44024,-0.46869,-0.45291
0.093768,-0.43036,-0.442,-0.51448,-0.44013,-0.46858,-0.4528
0.093809,-0.43029,-0.44193,-0.47436,-0.44006,-0.46851,-0.45273
0.09385,-0.43022,-0.44186,-0.45901,-0.43999,-0.46843,-0.45265
0.093902,-0.43013,-0.44176,-0.46459,-0.4399,-0.46834,-0.45256
0.093963,-0.43002,-0.44165,-0.51412,-0.43979,-0.46822,-0.45245
0.094003,-0.42995,-0.44158,-0.474,-0.43971,-0.46815,-0.45237
0.094044,-0.42988,-0.44151,-0.45865,-0.43964,-0.46807,-0.4523
0.094096,-0.42978,-0.44141,-0.46423,-0.43955,-0.46797,-0.4522
0.094157,-0.42967,-0.4413,-0.51376,-0.43944,-0.46786,-0.45209
0.094197,-0.4296,-0.44122,-0.47363,-0.43936,-0.46778,-0.45201
0.094238,-0.42953,-0.44115,-0.45828,-0.43929,-0.4677,-0.45194
0.09429,-0.42943,-0.44105,-0.46386,-0.43919,-0.4676,-0.45184
0.094351,-0.42932,-0.44093,-0.5134,-0.43908,-0.46748,-0.45172
0.094392,-0.42924,-0.44086,-0.47326,-0.439,-0.4674,-0.45165
0.094432,-0.42917,-0.44078,-0.45791,-0.43892,-0.46732,-0.45157
0.094485,-0.42907,-0.44068,-0.46348,-0.43882,-0.46722,-0.45147
0.094545,-0.42896,-0.44056,-0.51302,-0.43871,-0.4671,-0.45135
0.094586,-0.42888,-0.44048,-0.47288,-0.43863,-0.46702,-0.45127
0.094627,-0.4288,-0.44041,-0.45752,-0.43855,-0.46694,-0.45119
0.094679,-0.4287,-0.4403,-0.4631,-0.43845,-0.46683,-0.45109
0.09474,-0.42858,-0.44018,-0.51264,-0.43833,-0.46671,-0.45097
0.09478,-0.42851,-0.4401,-0.47249,-0.43825,-0.46663,-0.45089
0.094821,-0.42843,-0.44002,-0.45713,-0.43817,-0.46654,-0.45081
0.094873,-0.42833,-0.43992,-0.4627,-0.43807,-0.46643,-0.4507
0.094934,-0.42821,-0.4398,-0.51224,-0.43795,-0.46631,-0.45058
0.094975,-0.42813,-0.43972,-0.4721,-0.43787,-0.46622,-0.4505
0.095015,-0.42805,-0.43963,-0.45674,-0.43779,-0.46614,-0.45041
0.095067,-0.42794,-0.43953,-0.4623,-0.43768,-0.46603,-0.45031
0.095128,-0.42782,-0.4394,-0.51185,-0.43756,-0.4659,-0.45018
0.095169,-0.42774,-0.43932,-0.47169,-0.43748,-0.46582,-0.4501
0.09521,-0.42766,-0.43924,-0.45633,-0.4374,-0.46573,-0.45001
0.095262,-0.42755,-0.43913,-0.4619,-0.43729,-0.46562,-0.4499
0.095323,-0.42743,-0.439,-0.51144,-0.43716,-0.46549,-0.44978
0.095363,-0.42735,-0.43892,-0.47128,-0.43708,-0.4654,-0.44969
0.095404,-0.42727,-0.43883,-0.45592,-0.437,-0.46531,-0.44961
0.095456,-0.42716,-0.43872,-0.46148,-0.43689,-0.4652,-0.4495
0.095517,-0.42703,-0.4386,-0.51103,-0.43676,-0.46507,-0.44937
0.095558,-0.42695,-0.43851,-0.47087,-0.43668,-0.46498,-0.44928
0.095598,-0.42687,-0.43842,-0.4555,-0.43659,-0.46489,-0.44919
0.09565,-0.42676,-0.43831,-0.46106,-0.43648,-0.46477,-0.44908
0.095711,-0.42663,-0.43818,-0.51061,-0.43635,-0.46464,-0.44895
0.095752,-0.42654,-0.43809,-0.47044,-0.43626,-0.46455,-0.44886
0.095793,-0.42646,-0.43801,-0.45508,-0.43618,-0.46446,-0.44877
0.095845,-0.42635,-0.43789,-0.46064,-0.43606,-0.46434,-0.44866
0.095906,-0.42622,-0.43776,-0.51018,-0.43593,-0.4642,-0.44852
0.095946,-0.42613,-0.43767,-0.47001,-0.43585,-0.46411,-0.44843
0.095987,-0.42604,-0.43758,-0.45464,-0.43576,-0.46402,-0.44834
0.096039,-0.42593,-0.43747,-0.4602,-0.43564,-0.4639,-0.44823
0.0961,-0.4258,-0.43733,-0.50975,-0.43551,-0.46376,-0.44809
0.096141,-0.42571,-0.43724,-0.46958,-0.43542,-0.46367,-0.448
0.096181,-0.42562,-0.43715,-0.45421,-0.43533,-0.46357,-0.44791
0.096234,-0.42551,-0.43704,-0.45976,-0.43522,-0.46345,-0.44779
0.096294,-0.42538,-0.4369,-0.50931,-0.43508,-0.46331,-0.44765
0.096335,-0.42529,-0.43681,-0.46913,-0.43499,-0.46322,-0.44756
0.096376,-0.4252,-0.43672,-0.45376,-0.4349,-0.46312,-0.44747
0.096428,-0.42508,-0.4366,-0.45932,-0.43478,-0.463,-0.44735
0.096489,-0.42495,-0.43646,-0.50887,-0.43464,-0.46285,-0.44721
0.09653,-0.42486,-0.43637,-0.46868,-0.43455,-0.46276,-0.44711
0.09657,-0.42477,-0.43628,-0.45331,-0.43446,-0.46266,-0.44702
0.096623,-0.42465,-0.43616,-0.45886,-0.43434,-0.46254,-0.4469
0.096683,-0.42451,-0.43602,-0.50841,-0.4342,-0.46239,-0.44676
0.096724,-0.42442,-0.43592,-0.46823,-0.43411,-0.46229,-0.44666
0.096765,-0.42433,-0.43583,-0.45285,-0.43402,-0.4622,-0.44657
0.096817,-0.42421,-0.43571,-0.4584,-0.4339,-0.46207,-0.44644
0.096878,-0.42407,-0.43556,-0.50796,-0.43376,-0.46192,-0.4463
0.096919,-0.42398,-0.43547,-0.46776,-0.43366,-0.46182,-0.4462
0.096959,-0.42389,-0.43537,-0.45239,-0.43357,-0.46172,-0.44611
0.097011,-0.42377,-0.43525,-0.45794,-0.43344,-0.4616,-0.44598
0.097072,-0.42362,-0.43511,-0.50749,-0.4333,-0.46145,-0.44584
0.097113,-0.42353,-0.43501,-0.4673,-0.43321,-0.46135,-0.44574
0.097154,-0.42344,-0.43491,-0.45192,-0.43311,-0.46124,-0.44564
0.097206,-0.42331,-0.43479,-0.45747,-0.43299,-0.46112,-0.44551
0.097267,-0.42317,-0.43464,-0.50702,-0.43284,-0.46096,-0.44537
0.097307,-0.42308,-0.43455,-0.46682,-0.43275,-0.46086,-0.44527
0.097348,-0.42298,-0.43445,-0.45144,-0.43265,-0.46076,-0.44517
0.0974,-0.42286,-0.43432,-0.45699,-0.43252,-0.46063,-0.44504
0.097461,-0.42271,-0.43417,-0.50655,-0.43238,-0.46048,-0.44489
0.097502,-0.42262,-0.43408,-0.46634,-0.43228,-0.46037,-0.44479
0.097543,-0.42252,-0.43398,-0.45096,-0.43218,-0.46027,-0.44469
0.097595,-0.4224,-0.43385,-0.45651,-0.43205,-0.46014,-0.44456
0.097656,-0.42225,-0.4337,-0.50607,-0.43191,-0.45998,-0.44441
0.097696,-0.42215,-0.4336,-0.46586,-0.43181,-0.45988,-0.44431
0.097737,-0.42206,-0.4335,-0.45048,-0.43171,-0.45977,-0.44421
0.097789,-0.42193,-0.43337,-0.45602,-0.43158,-0.45964,-0.44408
0.09785,-0.42178,-0.43322,-0.50558,-0.43143,-0.45948,-0.44392
0.097891,-0.42168,-0.43312,-0.46537,-0.43133,-0.45938,-0.44382
0.097932,-0.42159,-0.43302,-0.44999,-0.43123,-0.45927,-0.44372
0.097984,-0.42146,-0.43289,-0.45553,-0.4311,-0.45914,-0.44359
0.098045,-0.42131,-0.43274,-0.50509,-0.43095,-0.45898,-0.44343
0.098086,-0.42121,-0.43263,-0.46487,-0.43085,-0.45887,-0.44333
0.098126,-0.42111,-0.43253,-0.44949,-0.43075,-0.45876,-0.44323
0.098179,-0.42098,-0.4324,-0.45503,-0.43062,-0.45863,-0.44309
0.098239,-0.42083,-0.43225,-0.50459,-0.43046,-0.45847,-0.44294
0.09828,-0.42073,-0.43214,-0.46437,-0.43036,-0.45836,-0.44283
0.098321,-0.42063,-0.43204,-0.44899,-0.43026,-0.45825,-0.44273
0.098373,-0.4205,-0.43191,-0.45453,-0.43012,-0.45811,-0.44259
0.098434,-0.42035,-0.43175,-0.50409,-0.42997,-0.45795,-0.44243
0.098475,-0.42025,-0.43165,-0.46387,-0.42987,-0.45784,-0.44233
0.098515,-0.42014,-0.43154,-0.44848,-0.42976,-0.45773,-0.44222
0.098568,-0.42001,-0.43141,-0.45402,-0.42963,-0.45759,-0.44208
0.098629,-0.41986,-0.43125,-0.50359,-0.42947,-0.45743,-0.44193
0.098669,-0.41976,-0.43114,-0.46336,-0.42937,-0.45732,-0.44182
0.09871,-0.41965,-0.43104,-0.44797,-0.42926,-0.45721,-0.44171
0.098762,-0.41952,-0.4309,-0.45351,-0.42913,-0.45707,-0.44157
0.098823,-0.41937,-0.43074,-0.50307,-0.42897,-0.4569,-0.44141
0.098864,-0.41926,-0.43064,-0.46284,-0.42887,-0.45679,-0.4413
0.098905,-0.41916,-0.43053,-0.44745,-0.42876,-0.45668,-0.4412
0.098957,-0.41902,-0.4304,-0.45299,-0.42863,-0.45653,-0.44106
0.099018,-0.41887,-0.43023,-0.50256,-0.42847,-0.45637,-0.44089
0.099059,-0.41876,-0.43013,-0.46232,-0.42836,-0.45626,-0.44079
0.099099,-0.41866,-0.43002,-0.44693,-0.42825,-0.45614,-0.44068
0.099152,-0.41852,-0.42988,-0.45246,-0.42812,-0.456,-0.44054
0.099212,-0.41837,-0.42972,-0.50204,-0.42795,-0.45583,-0.44037
0.099253,-0.41826,-0.42961,-0.4618,-0.42785,-0.45572,-0.44026
0.099294,-0.41815,-0.4295,-0.4464,-0.42774,-0.4556,-0.44015
0.099346,-0.41802,-0.42936,-0.45194,-0.4276,-0.45546,-0.44001
0.099407,-0.41786,-0.4292,-0.50151,-0.42744,-0.45529,-0.43984
0.099448,-0.41775,-0.42909,-0.46127,-0.42733,-0.45517,-0.43973
0.099489,-0.41765,-0.42898,-0.44587,-0.42722,-0.45506,-0.43962
0.099541,-0.41751,-0.42884,-0.4514,-0.42708,-0.45491,-0.43948
0.099602,-0.41735,-0.42868,-0.50098,-0.42692,-0.45474,-0.43931
0.099642,-0.41724,-0.42857,-0.46073,-0.42681,-0.45462,-0.4392
0.099683,-0.41713,-0.42846,-0.44534,-0.4267,-0.45451,-0.43909
0.099735,-0.41699,-0.42832,-0.45087,-0.42656,-0.45436,-0.43894
0.099796,-0.41683,-0.42815,-0.50044,-0.42639,-0.45419,-0.43878
0.099837,-0.41672,-0.42804,-0.46019,-0.42628,-0.45407,-0.43866
0.099878,-0.41661,-0.42793,-0.4448,-0.42617,-0.45396,-0.43855
0.09993,-0.41648,-0.42778,-0.45033,-0.42603,-0.45381,-0.43841
0.099991,-0.41631,-0.42762,-0.49991,-0.42587,-0.45363,-0.43824
0.10003,-0.4162,-0.42751,-0.45965,-0.42576,-0.45351,-0.43812
0.10007,-0.41609,-0.42739,-0.44425,-0.42564,-0.4534,-0.43801
0.10012,-0.41595,-0.42725,-0.44978,-0.4255,-0.45325,-0.43786
0.10019,-0.41579,-0.42708,-0.49936,-0.42533,-0.45307,-0.43769
0.10023,-0.41568,-0.42697,-0.4591,-0.42522,-0.45295,-0.43758
0.10027,-0.41557,-0.42685,-0.4437,-0.42511,-0.45283,-0.43746
0.10032,-0.41543,-0.42671,-0.44923,-0.42496,-0.45268,-0.43731
0.10038,-0.41526,-0.42654,-0.49881,-0.4248,-0.4525,-0.43714
0.10042,-0.41515,-0.42643,-0.45855,-0.42468,-0.45239,-0.43702
0.10046,-0.41504,-0.42631,-0.44315,-0.42457,-0.45227,-0.43691
0.10051,-0.4149,-0.42617,-0.44868,-0.42442,-0.45211,-0.43676
0.10058,-0.41473,-0.426,-0.49826,-0.42425,-0.45193,-0.43659
0.10062,-0.41462,-0.42588,-0.45799,-0.42414,-0.45181,-0.43647
0.10066,-0.41451,-0.42577,-0.44259,-0.42403,-0.45169,-0.43635
0.10071,-0.41436,-0.42562,-0.44812,-0.42388,-0.45154,-0.4362
0.10077,-0.41419,-0.42545,-0.49771,-0.42371,-0.45136,-0.43603
0.10081,-0.41408,-0.42533,-0.45744,-0.4236,-0.45124,-0.43591
0.10085,-0.41397,-0.42522,-0.44203,-0.42348,-0.45112,-0.43579
0.1009,-0.41382,-0.42507,-0.44756,-0.42333,-0.45096,-0.43564
0.10096,-0.41365,-0.42489,-0.49715,-0.42316,-0.45078,-0.43547
0.10101,-0.41354,-0.42478,-0.45687,-0.42305,-0.45066,-0.43535
0.10105,-0.41343,-0.42466,-0.44147,-0.42293,-0.45054,-0.43523
0.1011,-0.41328,-0.42451,-0.44699,-0.42278,-0.45038,-0.43508
0.10116,-0.41311,-0.42434,-0.49658,-0.42261,-0.4502,-0.4349
0.1012,-0.413,-0.42422,-0.4563,-0.42249,-0.45008,-0.43478
0.10124,-0.41288,-0.4241,-0.4409,-0.42238,-0.44995,-0.43466
0.10129,-0.41274,-0.42395,-0.44642,-0.42223,-0.4498,-0.43451
0.10135,-0.41257,-0.42378,-0.49602,-0.42205,-0.44961,-0.43433
0.1014,-0.41245,-0.42366,-0.45573,-0.42194,-0.44949,-0.43421
0.10144,-0.41234,-0.42354,-0.44033,-0.42182,-0.44937,-0.43409
0.10149,-0.41219,-0.42339,-0.44585,-0.42167,-0.44921,-0.43394
0.10155,-0.41202,-0.42321,-0.49544,-0.42149,-0.44902,-0.43376
0.10159,-0.4119,-0.4231,-0.45516,-0.42137,-0.4489,-0.43364
0.10163,-0.41178,-0.42298,-0.43975,-0.42126,-0.44877,-0.43352
0.10168,-0.41164,-0.42283,-0.44527,-0.42111,-0.44861,-0.43336
0.10174,-0.41146,-0.42265,-0.49487,-0.42093,-0.44843,-0.43318
0.10178,-0.41135,-0.42253,-0.45458,-0.42081,-0.4483,-0.43306
0.10183,-0.41123,-0.42241,-0.43917,-0.42069,-0.44818,-0.43294
0.10188,-0.41108,-0.42226,-0.44469,-0.42054,-0.44802,-0.43278
0.10194,-0.41091,-0.42208,-0.49429,-0.42036,-0.44783,-0.4326
0.10198,-0.41079,-0.42196,-0.454,-0.42024,-0.4477,-0.43248
0.10202,-0.41067,-0.42184,-0.43859,-0.42012,-0.44758,-0.43236
0.10207,-0.41052,-0.42168,-0.44411,-0.41997,-0.44742,-0.4322
0.10213,-0.41035,-0.4215,-0.49371,-0.41979,-0.44723,-0.43202
0.10217,-0.41023,-0.42138,-0.45341,-0.41967,-0.4471,-0.43189
0.10222,-0.41011,-0.42126,-0.438,-0.41955,-0.44698,-0.43177
0.10227,-0.40996,-0.42111,-0.44352,-0.4194,-0.44681,-0.43161
0.10233,-0.40978,-0.42093,-0.49313,-0.41922,-0.44662,-0.43143
0.10237,-0.40966,-0.42081,-0.45283,-0.4191,-0.4465,-0.4313
0.10241,-0.40955,-0.42068,-0.43742,-0.41898,-0.44637,-0.43118
0.10246,-0.40939,-0.42053,-0.44293,-0.41882,-0.44621,-0.43102
0.10252,-0.40922,-0.42035,-0.49254,-0.41864,-0.44601,-0.43084
0.10256,-0.4091,-0.42022,-0.45223,-0.41852,-0.44589,-0.43071
0.1026,-0.40898,-0.4201,-0.43682,-0.4184,-0.44576,-0.43059
0.10266,-0.40883,-0.41995,-0.44234,-0.41824,-0.44559,-0.43043
0.10272,-0.40865,-0.41976,-0.49195,-0.41806,-0.4454,-0.43024
0.10276,-0.40853,-0.41964,-0.45164,-0.41794,-0.44527,-0.43012
0.1028,-0.40841,-0.41952,-0.43623,-0.41782,-0.44515,-0.42999
0.10285,-0.40825,-0.41936,-0.44174,-0.41766,-0.44498,-0.42983
0.10291,-0.40807,-0.41918,-0.49135,-0.41748,-0.44479,-0.42965
0.10295,-0.40795,-0.41905,-0.45104,-0.41736,-0.44466,-0.42952
0.10299,-0.40783,-0.41893,-0.43563,-0.41723,-0.44453,-0.42939
0.10305,-0.40768,-0.41877,-0.44114,-0.41708,-0.44436,-0.42923
0.10311,-0.4075,-0.41859,-0.49075,-0.41689,-0.44417,-0.42904
0.10315,-0.40738,-0.41846,-0.45044,-0.41677,-0.44404,-0.42892
0.10319,-0.40726,-0.41834,-0.43503,-0.41665,-0.44391,-0.42879
0.10324,-0.4071,-0.41818,-0.44054,-0.41649,-0.44374,-0.42863
0.1033,-0.40692,-0.41799,-0.49015,-0.4163,-0.44355,-0.42844
0.10334,-0.4068,-0.41787,-0.44984,-0.41618,-0.44342,-0.42831
0.10338,-0.40668,-0.41775,-0.43442,-0.41606,-0.44329,-0.42819
0.10344,-0.40652,-0.41759,-0.43994,-0.4159,-0.44312,-0.42803
0.1035,-0.40634,-0.4174,-0.48955,-0.41571,-0.44292,-0.42783
0.10354,-0.40622,-0.41727,-0.44923,-0.41559,-0.44279,-0.42771
0.10358,-0.4061,-0.41715,-0.43382,-0.41546,-0.44266,-0.42758
0.10363,-0.40594,-0.41699,-0.43933,-0.4153,-0.44249,-0.42742
